Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min,actions/Mean,actions/Stdev,actions/Max,actions/Min
445,810.0,0.0,1836.0,445.0,3.0,1836.0,-0.0016295814167479395,3.0,3.0,0.0,,,,0.029329854063689712,0.00916579831391573,0.03849565237760544,0.020164055749773983,0.0001,0.0,0.0001,0.0001,0.7432028,0.4033631,1.1465659,0.33983976,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2037197,0.2971468,1.5752534,0.8479046999999998,1.465298159872182,0.24830608183334044,1.712682719230652,1.0,2.995117407223628,0.004888816344803378,2.9987742930398573,2.9882075100477743
446,813.0,0.0,1839.0,446.0,3.0,1839.0,0.04644095102900675,3.0,3.0,1.0,,,,0.01865885965526104,0.0055621471256017685,0.024221006780862808,0.013096712529659271,0.0001,0.0,0.0001,0.0001,0.29524112,0.013061628,0.30830273,0.28217947,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.407864,0.19281492,1.613009,1.1497182,1.4686604937771337,0.24464978242139435,1.7141024661064148,1.0,3.0285344739697027,0.016231435921577855,3.0464409510290067,3.007143075302478
447,816.0,0.0,1842.0,447.0,3.0,1842.0,0.016761040274214326,3.0,3.0,1.0,,,,0.030695496127009395,0.006354996934533118,0.03705049306154251,0.024340499192476276,0.0001,0.0,0.0001,0.0001,0.7815589,0.43342945,1.2149883999999997,0.34812942,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3944432,0.28441608,1.7027888,1.0165943000000002,1.4902168750436977,0.2375147941772401,1.6868774330616,1.0,3.016218585169629,0.006854962278023557,3.0243297837932306,3.0075649314414417
448,818.0,0.0,1844.0,448.0,2.0,1844.0,0.06503273464982201,2.0,2.0,1.0,,,,0.031835217028856284,0.0,0.031835217028856284,0.031835217028856284,0.0001,0.0,0.0001,0.0001,0.70379514,0.0,0.70379514,0.70379514,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.3655959999999998,0.18207943,1.5476755,1.1835166000000001,1.433122945763171,0.2723987728626678,1.661831174492836,1.0,3.0610701460231096,0.00395925076660486,3.0650293967897144,3.0571108952565047
449,821.0,0.0,1847.0,449.0,3.0,1847.0,0.028999559672577786,3.0,3.0,1.0,,,,0.027543859556317333,0.00866595096886158,0.03620981052517891,0.01887790858745575,0.0001,0.0,0.0001,0.0001,0.6356451,0.38774458,1.0233896999999998,0.24790052,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2660927,0.21498787,1.5282612,1.0016651,1.451435516043566,0.2622780567387261,1.6621783220767976,1.0,3.0195459565000315,0.0110458563613284,3.028999559672578,3.0040493613027057
450,823.0,0.0,1849.0,450.0,2.0,1849.0,0.008263727179982394,2.0,2.0,0.0,,,,0.016497168689966202,0.0,0.016497168689966202,0.016497168689966202,0.0001,0.0,0.0001,0.0001,0.52376616,0.0,0.52376616,0.52376616,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4238498,0.1792165,1.6030663,1.2446333,1.4738870121072978,0.24111102764812026,1.6567478787899017,1.0,3.0032241503695625,0.005036238950312466,3.0082603893198754,2.9981879114192496
451,826.0,0.0,1852.0,451.0,3.0,1852.0,0.03253220656462502,3.0,3.0,1.0,,,,0.024257076904177662,0.0008106771856546402,0.025067754089832302,0.023446399718523026,0.0001,0.0,0.0001,0.0001,0.22137028,0.0168745,0.23824479,0.20449579,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3115858999999999,0.24700545,1.6132392,1.0082091999999998,1.4435517711495047,0.2690635088577345,1.6718190288543702,1.0,3.021277571111014,0.00838556652769414,3.0325322065646247,3.0124135151201044
452,828.0,0.0,1854.0,452.0,2.0,1854.0,0.02086400158002089,2.0,2.0,1.0,,,,0.02085166797041893,0.0,0.02085166797041893,0.02085166797041893,0.0001,0.0,0.0001,0.0001,0.49521556,0.0,0.49521556,0.49521556,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4272857,0.18278456,1.6100702,1.2445011000000001,1.4221033896785231,0.2856233641053446,1.6654672253131868,1.0,3.0278823498167853,0.007022162934029685,3.0349045127508147,3.020860186882756
453,831.0,0.0,1857.0,453.0,3.0,1857.0,-0.02531941379949466,3.0,3.0,1.0,,,,0.019315093755722046,0.004465486854314804,0.02378058061003685,0.01484960690140724,0.0001,0.0,0.0001,0.0001,0.21665388,0.015194371000000002,0.23184825,0.20145951,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2684492,0.26314590000000004,1.6077048999999999,0.9663530999999999,1.444949982422404,0.2745162146800742,1.700979779958725,1.0,2.9850378944860534,0.007910251041350092,2.9938775226951595,2.974680586200505
454,833.0,0.0,1859.0,454.0,2.0,1859.0,0.046326739640083936,2.0,2.0,1.0,,,,0.016076277941465378,0.0,0.016076277941465378,0.016076277941465378,0.0001,0.0,0.0001,0.0001,0.16025007,0.0,0.16025007,0.16025007,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4781473,0.15930283,1.6374501000000001,1.3188444,1.4815065379347652,0.25626097906758083,1.6668855559825897,1.0,3.0391553924858576,0.00716800929411887,3.0463234017799765,3.0319873831917388
455,835.0,0.0,1861.0,455.0,2.0,1861.0,0.060373865680181486,2.0,2.0,0.0,,,,0.02460820972919464,0.0,0.02460820972919464,0.02460820972919464,0.0001,0.0,0.0001,0.0001,0.66789526,0.0,0.66789526,0.66789526,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5444096,0.13520825,1.6796179,1.4092014,1.4507190073654057,0.2721500686655503,1.6680310308933255,1.0,3.0396142614219013,0.020756266398172633,3.060370527820074,3.0188579950237284
456,837.0,0.0,1863.0,456.0,2.0,1863.0,-0.0002365193249247756,2.0,2.0,1.0,,,,0.01952316239476204,0.0,0.01952316239476204,0.01952316239476204,0.0001,0.0,0.0001,0.0001,0.33422992,0.0,0.33422992,0.33422992,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.49664,0.17486072,1.6715006999999997,1.3217793,1.4961762617249044,0.23998019951978514,1.667341810464859,1.0,2.9877860426604927,0.011973861735895984,2.9997599043963885,2.9758121809245965
457,839.0,0.0,1865.0,457.0,2.0,1865.0,-0.0012789918917334928,2.0,2.0,1.0,,,,0.020916417241096497,0.0,0.020916417241096497,0.020916417241096497,0.0001,0.0,0.0001,0.0001,0.26285040000000004,0.0,0.26285040000000004,0.26285040000000004,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4178416999999999,0.20824683,1.6260885,1.2095948,1.4708050077687949,0.2616593662079706,1.6692326229810714,1.0,2.9954185477494137,0.003298884080166431,2.99871743182958,2.9921196636692478
458,841.0,0.0,1867.0,458.0,2.0,1867.0,-0.04605299404079997,2.0,2.0,1.0,,,,0.02031533792614937,0.0,0.02031533792614937,0.02031533792614937,0.0001,0.0,0.0001,0.0001,0.58940023,0.0,0.58940023,0.58940023,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4149117,0.20390683,1.6188185,1.2110048999999998,1.4489941971004008,0.271110250812634,1.6693563640117646,1.0,2.9700353676045035,0.016091699505410784,2.9861270671099143,2.9539436680990927
459,843.0,0.0,1869.0,459.0,2.0,1869.0,0.02968006451455005,2.0,2.0,1.0,,,,0.024029595777392387,0.0,0.024029595777392387,0.024029595777392387,0.0001,0.0,0.0001,0.0001,0.6136706999999999,0.0,0.6136706999999999,0.6136706999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4716496000000001,0.18666679,1.6583164000000001,1.2849828,1.4661150255799291,0.2710301614746751,1.7109399002790449,1.0,3.013029451897043,0.0166472747573998,3.0296767266544427,2.996382177139643
460,845.0,0.0,1871.0,460.0,2.0,1871.0,-0.042040342555525495,2.0,2.0,0.0,,,,0.029520941898226738,0.0,0.029520941898226738,0.029520941898226738,0.0001,0.0,0.0001,0.0001,0.4607638,0.0,0.4607638,0.4607638,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4577785,0.18130672,1.6390851999999998,1.2764716999999999,1.429873691694811,0.29092204640553243,1.7051902204751967,1.0,2.9833421799325537,0.025385860348186462,3.00872804028074,2.9579563195843668
461,848.0,0.0,1874.0,461.0,3.0,1874.0,0.025547828029893884,3.0,3.0,1.0,,,,0.0280872005969286,0.0012174155563116074,0.029304616153240207,0.02686978504061699,0.0001,0.0,0.0001,0.0001,0.31268135,0.0018561779999999998,0.31453753,0.31082517,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3185607,0.23204362,1.6021714,1.0337865,1.466859402912669,0.27071892733217223,1.6725373995304107,1.0,3.023017982400694,0.0204632560400859,3.0467193805497934,2.9967867386223936
462,850.0,0.0,1876.0,462.0,2.0,1876.0,-0.013754434324875671,2.0,2.0,1.0,,,,0.024826966226100918,0.0,0.024826966226100918,0.024826966226100918,0.0001,0.0,0.0001,0.0001,0.2862823,0.0,0.2862823,0.2862823,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4216805000000001,0.17708707,1.5987675,1.2445933999999998,1.4974210776109251,0.2530115292803592,1.6745903086662293,1.0,2.9912153565970807,0.004972175107748056,2.996187531704829,2.9862431814893333
463,853.0,0.0,1879.0,463.0,3.0,1879.0,0.0035595515759376736,3.0,3.0,1.0,,,,0.020145258866250515,0.008878872729837894,0.029024131596088413,0.01126638613641262,0.0001,0.0,0.0001,0.0001,0.40599063,0.036604017,0.44259465,0.3693866,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3240741000000003,0.27602,1.6720183999999998,0.9968648000000001,1.4631457714596765,0.2743797640344561,1.687993757724762,1.0,2.9866793201634363,0.0124338289465456,3.003559551575937,2.9739738212383835
464,855.0,0.0,1881.0,464.0,2.0,1881.0,-0.022588823379304183,2.0,2.0,1.0,,,,0.021234745159745216,0.0,0.021234745159745216,0.021234745159745216,0.0001,0.0,0.0001,0.0001,0.32323763,0.0,0.32323763,0.32323763,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4776167,0.18291605,1.6605327,1.2947006,1.4918823507800698,0.26240592441382005,1.7232983660697938,1.0,2.9815087572691787,0.004100918508590512,2.985609675777769,2.9774078387605885
465,858.0,0.0,1884.0,465.0,3.0,1884.0,-0.016150185661661372,3.0,3.0,0.0,,,,0.02301632985472679,0.0025711916387081146,0.025587521493434903,0.02044513821601868,0.0001,0.0,0.0001,0.0001,0.50655836,0.32611734,0.8326756999999999,0.18044099,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3292867,0.24892457,1.6387577000000002,1.0292379999999999,1.5025215263757856,0.2553353677101017,1.6815439409017563,1.0,2.994129364341756,0.014049576530126298,3.0139944250727546,2.9838498143383387
466,860.0,0.0,1886.0,466.0,2.0,1886.0,-0.014663156914356488,2.0,2.0,1.0,,,,0.018210647627711296,0.0,0.018210647627711296,0.018210647627711296,0.0001,0.0,0.0001,0.0001,0.41634032,0.0,0.41634032,0.41634032,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5766227,0.10056209599999999,1.6771848000000003,1.4760606,1.5351435448322446,0.23189861835861075,1.6812779891490937,1.0,2.996214060005894,0.010880316361778995,3.0070943763676734,2.9853337436441154
467,862.0,0.0,1888.0,467.0,2.0,1888.0,0.012774440350286466,2.0,2.0,1.0,,,,0.03220127895474434,0.0,0.03220127895474434,0.03220127895474434,0.0001,0.0,0.0001,0.0001,0.9562075999999999,0.0,0.9562075999999999,0.9562075999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5274457000000001,0.17273188,1.7001776000000002,1.3547138,1.4526466154307127,0.28450536594413106,1.7330267006158828,1.0,3.011720935751645,0.0010504051571131876,3.012771340908758,3.010670530594532
468,865.0,0.0,1891.0,468.0,3.0,1891.0,0.04359631457362216,3.0,3.0,1.0,,,,0.024484897032380104,0.002989714965224266,0.02747461199760437,0.02149518206715584,0.0001,0.0,0.0001,0.0001,0.54821676,0.045372546,0.5935893,0.5028442,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2492441,0.34825978,1.6373997,0.7926234000000001,1.4528522161394355,0.2898187350939528,1.6784523624181746,1.0,3.040782777391224,0.012809181461792154,3.054873611871923,3.0238784057281256
469,868.0,0.0,1894.0,469.0,3.0,1894.0,-0.03708150519578332,3.0,3.0,1.0,,,,0.025603406131267548,0.0010542497038841248,0.026657655835151672,0.024549156427383426,0.0001,0.0,0.0001,0.0001,0.7093047,0.19696870000000002,0.90627337,0.51233596,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2847072,0.24509649,1.5696177,0.9712902,1.5278093799762429,0.2419549443919885,1.6880309331417085,1.0,2.965103342567021,0.00484212641349182,2.971816185694028,2.960575347202816
470,870.0,0.0,1896.0,470.0,2.0,1896.0,0.02072849176860881,2.0,2.0,0.0,,,,0.028815776109695438,0.0,0.028815776109695438,0.028815776109695438,0.0001,0.0,0.0001,0.0001,0.7152609999999999,0.0,0.7152609999999999,0.7152609999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5493983999999998,0.12816244,1.6775608,1.4212358999999999,1.4768630222510546,0.27625693826816844,1.6777079689502716,1.0,3.0240586814688086,0.003332573885990397,3.0273912553547992,3.0207261075828185
471,873.0,0.0,1899.0,471.0,3.0,1899.0,0.022665109636389787,3.0,3.0,1.0,,,,0.02600618079304695,0.001521725207567215,0.02752790600061417,0.024484455585479736,0.0001,0.0,0.0001,0.0001,0.14315486,0.017799057,0.16095392,0.12535581,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3130777,0.31392267,1.6817025,0.9145038000000001,1.467456220947206,0.28787862897320937,1.6927890324592592,1.0,3.0077323563684715,0.021341252303247116,3.02298014348064,2.9775518159883845
472,875.0,0.0,1901.0,472.0,2.0,1901.0,0.007317973738474097,2.0,2.0,1.0,,,,0.01886012963950634,0.0,0.01886012963950634,0.01886012963950634,0.0001,0.0,0.0001,0.0001,0.35588944,0.0,0.35588944,0.35588944,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4656274,0.18633181,1.6519593000000001,1.2792957,1.5004573207814245,0.26657502288631696,1.7069236570596695,1.0,3.00846381945078,0.0011487067352544678,3.0096125261860336,3.007315112715525
473,877.0,0.0,1903.0,473.0,2.0,1903.0,0.021201955273560905,2.0,2.0,1.0,,,,0.022120598703622815,0.0,0.022120598703622815,0.022120598703622815,0.0001,0.0,0.0001,0.0001,0.4086464,0.0,0.4086464,0.4086464,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5242848,0.14279538,1.6670803,1.3814895,1.4938245800696317,0.2744035108019404,1.6874119919538495,1.0,3.0156870541942964,0.005512755312053086,3.0211998095063484,3.010174298882242
474,879.0,0.0,1905.0,474.0,2.0,1905.0,-0.009982247299235636,2.0,2.0,1.0,,,,0.022774683311581608,0.0,0.022774683311581608,0.022774683311581608,0.0001,0.0,0.0001,0.0001,0.5395903000000001,0.0,0.5395903000000001,0.5395903000000001,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5694008,0.12968689,1.6990876,1.4397138,1.4895502111129462,0.2722667100648305,1.6947292351722716,1.0,2.998798825130468,0.008784171871231594,3.0075829970016987,2.9900146532592364
475,881.0,0.0,1907.0,475.0,2.0,1907.0,0.01683666574556339,2.0,2.0,0.0,,,,0.02228885143995285,0.0,0.02228885143995285,0.02228885143995285,0.0001,0.0,0.0001,0.0001,0.20141841,0.0,0.20141841,0.20141841,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4904001,0.17293662,1.6633368000000002,1.3174635000000001,1.5255894903372975,0.254010258590852,1.7376990604400635,1.0,3.0094957978197368,0.0073384837400349845,3.0168342815597717,3.0021573140797018
476,884.0,0.0,1910.0,476.0,3.0,1910.0,0.0298781201658862,3.0,3.0,1.0,,,,0.0265340693295002,0.0012386739253997805,0.027772743254899982,0.025295395404100415,0.0001,0.0,0.0001,0.0001,0.38550305,0.1353588,0.52086186,0.25014427,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3157326999999999,0.3000507,1.6558461,0.92593116,1.4431883365008984,0.300492035784157,1.7296527659893035,1.0,3.0238387525296937,0.005812315443401453,3.029878120165886,3.0159900889915545
477,887.0,0.0,1913.0,477.0,3.0,1913.0,0.01928240929781271,3.0,3.0,1.0,,,,0.028956457041203976,0.0013512792065739634,0.03030773624777794,0.027605177834630013,0.0001,0.0,0.0001,0.0001,0.6896489,0.28596967,0.9756186,0.40367925,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.311,0.25440526,1.6182014999999998,0.9952158000000001,1.5203936965856704,0.2580064317496966,1.7184011834859847,1.0,3.017139988359819,0.006822023143319781,3.0242154044346945,3.0079221513469503
478,889.0,0.0,1915.0,478.0,2.0,1915.0,-0.014263912384124082,2.0,2.0,1.0,,,,0.029412921518087387,0.0,0.029412921518087387,0.029412921518087387,0.0001,0.0,0.0001,0.0001,0.57736653,0.0,0.57736653,0.57736653,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5059285,0.182118,1.6880465,1.3238105,1.4871107394155114,0.2824709404429008,1.703164278268814,1.0,2.98802739536988,0.002293691939794451,2.990321087309674,2.985733703430085
479,892.0,0.0,1918.0,479.0,3.0,1918.0,-0.04758606626544616,3.0,3.0,1.0,,,,0.026325806975364685,0.0061460062861442575,0.032471813261508935,0.020179800689220432,0.0001,0.0,0.0001,0.0001,0.41652435,0.21207637,0.6286007,0.204448,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2888604,0.29930374,1.6577679,0.9246719999999999,1.4836226369813086,0.2868184868863932,1.7562131261825562,1.0,2.954718490703045,0.0016534888063379845,2.9562139903015296,2.9524139337345536
480,895.0,0.0,1921.0,480.0,3.0,1921.0,-0.02839580671293742,3.0,3.0,0.0,,,,0.02487846091389656,0.004997365176677704,0.02987582609057426,0.019881095737218857,0.0001,0.0,0.0001,0.0001,0.20852473,0.07876379,0.28728852,0.12976094,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3503498999999999,0.2587702,1.6583550999999999,1.0251964,1.5087473769858482,0.2705802598575973,1.7255513143539427,1.0,2.974777040352373,0.0022788639349771997,2.9768529660569536,2.9716041932870625
481,897.0,0.0,1923.0,481.0,2.0,1923.0,0.03759164771629275,2.0,2.0,1.0,,,,0.014717367477715015,0.0,0.014717367477715015,0.014717367477715015,0.0001,0.0,0.0001,0.0001,0.56294006,0.0,0.56294006,0.56294006,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4898089,0.19564545,1.6854543999999998,1.2941635,1.4941321900486946,0.2868367210226848,1.7575542736053469,1.0,3.017582399907088,0.020007102041993186,3.0375895019490806,2.9975752978650947
482,899.0,0.0,1925.0,482.0,2.0,1925.0,0.010288677744581564,2.0,2.0,1.0,,,,0.01680008322000504,0.0,0.01680008322000504,0.01680008322000504,0.0001,0.0,0.0001,0.0001,0.10812223,0.0,0.10812223,0.10812223,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.439708,0.2241295,1.6638376,1.2155786,1.520166844483465,0.2764111205131308,1.7287801468372344,1.0,3.0177320180609186,0.007445724502127994,3.0251777425630464,3.0102862935587904
483,902.0,0.0,1928.0,483.0,3.0,1928.0,0.02840637252565101,3.0,3.0,1.0,,,,0.025487539358437058,0.007295514456927776,0.03278305381536484,0.018192024901509285,0.0001,0.0,0.0001,0.0001,0.63931566,0.18854874,0.8278644000000001,0.45076692,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3200591,0.26371469999999997,1.6645866999999999,1.0241274999999999,1.5217459943285212,0.2711816318056153,1.7324020946025849,1.0,3.0341214640745466,0.010824622018356794,3.049277869926305,3.0246801497716858
484,905.0,0.0,1931.0,484.0,3.0,1931.0,-0.030707225321694936,3.0,3.0,1.0,,,,0.01622396009042859,0.004848081152886152,0.021072041243314743,0.01137587893754244,0.0001,0.0,0.0001,0.0001,0.42248416,0.11092371,0.53340787,0.31156045,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.4639906999999999,0.23477612,1.7206415000000002,1.1532440000000002,1.5373247142275797,0.2530560085571194,1.733896074295044,1.0,2.982757428256696,0.009767898083851357,2.9921627828188866,2.9692927746783053
485,908.0,0.0,1934.0,485.0,3.0,1934.0,-0.06735645936790298,3.0,3.0,0.0,,,,0.028446651995182037,0.010971285402774809,0.03941793739795685,0.017475366592407227,0.0001,0.0,0.0001,0.0001,0.90384346,0.32385772,1.2277011999999998,0.57998574,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2881566,0.34098893,1.6632712,0.8381550999999999,1.5223078668257222,0.27153904663862305,1.7725854158401488,1.0,2.957420034738717,0.01863800965377532,2.9775965492899883,2.9326435406320965
486,910.0,0.0,1936.0,486.0,2.0,1936.0,-0.05395324072602451,2.0,2.0,1.0,,,,0.02562481723725796,0.0,0.02562481723725796,0.02562481723725796,0.0001,0.0,0.0001,0.0001,0.6261260999999999,0.0,0.6261260999999999,0.6261260999999999,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4126614,0.19324183,1.6059033,1.2194196000000002,1.538290704805404,0.2602813975871041,1.741401731967926,1.0,2.948569400508034,0.002525025419849003,2.951094425927882,2.9460443750881846
487,913.0,0.0,1939.0,487.0,3.0,1939.0,0.030224933420096817,3.0,3.0,1.0,,,,0.02826468087732792,0.0010666158050298689,0.029331296682357788,0.02719806507229805,0.0001,0.0,0.0001,0.0001,0.53163004,0.13987602,0.67150605,0.391754,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3383553999999998,0.31755832,1.705527,0.93081933,1.4954832679731769,0.2875999650732636,1.779918001294136,1.0,3.013143697278458,0.012139576064540776,3.030224933420097,3.0031106015879283
488,916.0,0.0,1942.0,488.0,3.0,1942.0,0.0034819285241280253,3.0,3.0,1.0,,,,0.023271728307008743,6.602890789508821e-05,0.02333775721490383,0.02320569939911365,0.0001,0.0,0.0001,0.0001,0.36911583,0.06132631,0.43044212,0.3077895,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3548708,0.29837709999999995,1.7121673,0.98180604,1.5244102472951635,0.2793849740714077,1.808797812461853,1.0,3.00288861340972,0.0032317401819834442,3.0065165194953978,2.9986673922096343
489,918.0,0.0,1944.0,489.0,2.0,1944.0,-0.027990255271136626,2.0,2.0,1.0,,,,0.030771430581808087,0.0,0.030771430581808087,0.030771430581808087,0.0001,0.0,0.0001,0.0001,0.8880277,0.0,0.8880277,0.8880277,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4664605,0.21055478,1.6770153,1.2559056999999998,1.4065243387781083,0.3262259001388238,1.7189768713712692,1.0,2.9677389564179903,0.004268880962240873,2.9720078373802306,2.9634700754557484
490,921.0,0.0,1947.0,490.0,3.0,1947.0,-0.03921033524841649,3.0,3.0,0.0,,,,0.02215205505490303,0.004662293940782547,0.026814348995685574,0.017489761114120483,0.0001,0.0,0.0001,0.0001,0.40991938,0.08778067,0.49770004,0.3221387,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.31539,0.27014086,1.6642926,1.0061634,1.4920652078231798,0.2971451642125824,1.7713327813148498,1.0,2.9738155253808443,0.011084635082100476,2.9878815291431056,2.960789664751584
491,923.0,0.0,1949.0,491.0,2.0,1949.0,0.016437909295596763,2.0,2.0,1.0,,,,0.02403062954545021,0.0,0.02403062954545021,0.02403062954545021,0.0001,0.0,0.0001,0.0001,0.15976377,0.0,0.15976377,0.15976377,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.5411686000000002,0.16433847,1.7055069999999999,1.3768301,1.5439079425763338,0.26358527837781986,1.7438921308517457,1.0,3.0066732845582647,0.00976271738869938,3.0164360019469636,2.9969105671695653
492,926.0,0.0,1952.0,492.0,3.0,1952.0,-0.06248036477802622,3.0,3.0,1.0,,,,0.021548821590840816,0.00464311707764864,0.026191938668489456,0.016905704513192173,0.0001,0.0,0.0001,0.0001,0.49381405,0.23547189,0.72928596,0.25834218,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3665825,0.29034679999999996,1.7253668000000002,1.0142531,1.5215446426998824,0.2839405483446542,1.7939107102155685,1.0,2.970884636130624,0.024839585264522117,2.9970850160727625,2.9375196352219737
493,929.0,0.0,1955.0,493.0,3.0,1955.0,0.0313514212781154,3.0,3.0,1.0,,,,0.023359887301921844,0.005287814885377885,0.028647702187299732,0.01807207241654396,0.0001,0.0,0.0001,0.0001,0.16281532,0.02913265,0.19194797,0.13368267,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.3921756,0.2523185,1.6899611,1.0730188999999999,1.5074542017094792,0.2944290738093188,1.75636365711689,1.0,3.0262808798565595,0.007241967472012113,3.0314518628768585,3.0160393554147054
494,931.0,0.0,1957.0,494.0,2.0,1957.0,-0.006686274879540492,2.0,2.0,1.0,,,,0.020164649933576584,0.0,0.020164649933576584,0.020164649933576584,0.0001,0.0,0.0001,0.0001,0.22608908,0.0,0.22608908,0.22608908,1.495,0.495,1.99,1.0,,,,,,,,,,,,,,,,,,,,,1.4993846000000002,0.18813622,1.6875209,1.3112483999999998,1.5157980018388484,0.2871317485975961,1.7607595026493073,1.0,2.997764480784657,0.004452663012830539,3.002217143797488,2.9933118177718265
495,934.0,0.0,1960.0,495.0,3.0,1960.0,0.008105995603753545,3.0,3.0,0.0,,,,0.0207836776971817,0.001970205456018448,0.02275388315320015,0.018813472241163254,0.0001,0.0,0.0001,0.0001,0.48840767,0.10012211,0.58852977,0.38828555,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,1.2384902,0.3554184,1.6777468999999998,0.80726427,1.502231903416105,0.29743247984725696,1.7671966916322708,1.0,2.9917645488562408,0.01709543144665515,3.0081059956037537,2.968163384686137
