Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
101,160.0,0.0,4040.0,101.0,20.0,2020.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.069295846,0.26702458,0.5227986,-0.5924721
102,160.0,0.0,4080.0,102.0,20.0,2040.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.27128097,0.22822374,0.38655472,-0.7305728
103,160.0,0.0,4120.0,103.0,20.0,2060.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.28498194,0.24661699,0.5409688,-0.9061723
104,160.0,0.0,4160.0,104.0,20.0,2080.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.2173011,0.24143192,0.37717158,-0.79102165
105,160.0,0.0,4200.0,105.0,20.0,2100.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.30166396,0.27194944,0.26018724,-1.031639
106,160.0,0.0,4240.0,106.0,20.0,2120.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.11805435,0.30033463,0.592087,-0.7001399
107,160.0,0.0,4280.0,107.0,20.0,2140.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.34448063,0.31127173,0.3675268,-0.92922246
108,160.0,0.0,4320.0,108.0,20.0,2160.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.1830113,0.23904264,0.41665733,-0.7223062
109,160.0,0.0,4360.0,109.0,20.0,2180.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.36992493,0.23473379999999996,0.40238225,-0.8666773000000001
110,160.0,0.0,4400.0,110.0,20.0,2200.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.21971741,0.28141525,0.40711436,-0.9159025
111,160.0,0.0,4440.0,111.0,20.0,2220.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.06882788,0.21965189999999998,0.45731694,-0.6662109
112,160.0,0.0,4480.0,112.0,20.0,2240.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.19482952,0.25404438,0.29157117,-0.8782169
113,160.0,0.0,4520.0,113.0,20.0,2260.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.17421032,0.19313441,0.48076162,-0.62746227
114,160.0,0.0,4560.0,114.0,20.0,2280.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.117463216,0.27213696,0.43505377,-0.86026615
115,160.0,0.0,4600.0,115.0,20.0,2300.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.3407305,0.28793895,0.267901,-0.87641114
116,160.0,0.0,4640.0,116.0,20.0,2320.0,0.2,-20.0,-20.0,1.0,,,,,,,,,,,,,,,,-0.3431735,0.26585367,0.23582748,-0.8189597
117,200.0,0.0,4680.0,117.0,20.0,2340.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.19391195,0.23352579999999998,0.30560744,-0.7727603
118,200.0,0.0,4720.0,118.0,20.0,2360.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.22604561,0.22371708,0.45151183,-0.73696095
119,200.0,0.0,4760.0,119.0,20.0,2380.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.250111,0.24029982,0.3454073,-0.8546236999999999
120,200.0,0.0,4800.0,120.0,20.0,2400.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.1759189,0.30073243,0.34437865,-1.1151191
121,200.0,0.0,4840.0,121.0,20.0,2420.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.2746688,0.29080707,0.42536646,-0.91102624
122,200.0,0.0,4880.0,122.0,20.0,2440.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.26205537,0.26955622,0.41539472,-0.8621869000000001
123,200.0,0.0,4920.0,123.0,20.0,2460.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.40341336,0.33414677,0.42382002,-0.94929564
124,200.0,0.0,4960.0,124.0,20.0,2480.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.14395109,0.23738714,0.40745366,-0.7007788
125,200.0,0.0,5000.0,125.0,20.0,2500.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.29351893,0.24609655,0.2245917,-0.78163755
126,200.0,0.0,5040.0,126.0,20.0,2520.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.39302817,0.26251784,0.21451724,-1.0163206
127,200.0,0.0,5080.0,127.0,20.0,2540.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.34563740000000004,0.24423820000000002,0.16707899,-0.9256153
128,200.0,0.0,5120.0,128.0,20.0,2560.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.49060592,0.20839368,-0.025748536000000002,-1.0549388000000002
129,200.0,0.0,5160.0,129.0,20.0,2580.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.23955646,0.25385463,0.3889748,-0.7999384
130,200.0,0.0,5200.0,130.0,20.0,2600.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.0080322325,0.22862336,0.5617276,-0.5315171999999999
131,200.0,0.0,5240.0,131.0,20.0,2620.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.1589124,0.26798648,0.48178884,-0.91419494
132,200.0,0.0,5280.0,132.0,20.0,2640.0,0.2,-20.0,-20.0,1.0,,,,,,,,,,,,,,,,-0.31679183,0.24746381,0.36064902,-0.77676934
133,240.0,0.0,5320.0,133.0,20.0,2660.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.2842612,0.23667048,0.24197426,-0.89326185
134,240.0,0.0,5360.0,134.0,20.0,2680.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.20693307,0.19224378,0.23448870000000002,-0.8767206
135,240.0,0.0,5400.0,135.0,20.0,2700.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.32376456,0.28000414,0.56080514,-0.9062254000000001
136,240.0,0.0,5440.0,136.0,20.0,2720.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.20562415,0.32658684,0.6804524000000001,-0.81881595
137,240.0,0.0,5480.0,137.0,20.0,2740.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.27932996,0.23510589,0.22837111,-0.8544588
138,240.0,0.0,5520.0,138.0,20.0,2760.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.34399238,0.20390354,0.10700333,-0.8598193000000001
139,240.0,0.0,5560.0,139.0,20.0,2780.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.3338282,0.21925938,0.13746227,-0.88699955
140,240.0,0.0,5600.0,140.0,20.0,2800.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.26860204,0.23021370000000002,0.27170429999999995,-0.9057848
141,240.0,0.0,5640.0,141.0,20.0,2820.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.299627,0.24251588,0.25536776,-0.89597577
142,240.0,0.0,5680.0,142.0,20.0,2840.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.35090283,0.23679954,0.092061296,-1.1248833
143,240.0,0.0,5720.0,143.0,20.0,2860.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.44380870000000006,0.21237715,-0.011421862,-0.9162507
144,240.0,0.0,5760.0,144.0,20.0,2880.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.1220357,0.22219539999999996,0.38003427,-0.6547397
145,240.0,0.0,5800.0,145.0,20.0,2900.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.26212412,0.27944046,0.45328397,-1.0129552
146,240.0,0.0,5840.0,146.0,20.0,2920.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.2790506,0.32813665,0.6552455,-0.9178564
147,240.0,0.0,5880.0,147.0,20.0,2940.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.34124333,0.23324333,0.22845423,-0.89063144
148,240.0,0.0,5920.0,148.0,20.0,2960.0,0.2,-20.0,-20.0,1.0,,,,,,,,,,,,,,,,-0.27376896,0.23400944,0.28822738,-0.8046853
149,280.0,0.0,5960.0,149.0,20.0,2980.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.47871146,0.21202557,0.05197932,-1.0111803
150,280.0,0.0,6000.0,150.0,20.0,3000.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.58027977,0.25123867,0.097522385,-1.2897018999999998
151,280.0,0.0,6040.0,151.0,20.0,3020.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.27348262,0.20945318,0.20943269,-0.8380601999999999
152,280.0,0.0,6080.0,152.0,20.0,3040.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.28318655,0.22276814,0.2088978,-0.74143046
153,280.0,0.0,6120.0,153.0,20.0,3060.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.42633724,0.18638052,0.10329314,-0.83536357
154,280.0,0.0,6160.0,154.0,20.0,3080.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.30798802,0.20510887,0.3427458,-0.8753164000000001
155,280.0,0.0,6200.0,155.0,20.0,3100.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.28124505,0.16800079,0.25438768,-0.6724693
156,280.0,0.0,6240.0,156.0,20.0,3120.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.36202982,0.21102974,0.040821567,-0.98724335
157,280.0,0.0,6280.0,157.0,20.0,3140.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.51824534,0.25566718,0.14583206,-1.2075589
158,280.0,0.0,6320.0,158.0,20.0,3160.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.44680786,0.23057152,0.08541493,-1.048507
159,280.0,0.0,6360.0,159.0,20.0,3180.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.48132303,0.20172772,0.054655638,-0.97256994
160,280.0,0.0,6400.0,160.0,20.0,3200.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.3789234,0.26836887,0.29470435,-1.0066075
161,280.0,0.0,6440.0,161.0,20.0,3220.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.17066881,0.2564308,0.43080476,-0.7496651999999999
162,280.0,0.0,6480.0,162.0,20.0,3240.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.3333233,0.26597503,0.296888,-0.9229370000000001
163,280.0,0.0,6520.0,163.0,20.0,3260.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.40196437,0.23508646,0.035239078,-0.8960469999999999
164,280.0,0.0,6560.0,164.0,20.0,3280.0,0.2,-20.0,-20.0,1.0,,,,,,,,,,,,,,,,-0.28194544,0.18776312,0.17376725,-0.6739093
165,320.0,0.0,6600.0,165.0,20.0,3300.0,0.2,-20.0,-20.0,0.0,,,,,,,,,,,,,,,,-0.27455184,0.27296224,0.23926695,-1.1026893999999998
