Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
66,2255.0,0.0,1510.0,66.0,19.0,1510.0,0.04675977994319717,0.32633418984501383,0.32633418984501383,1.0,,,,0.013092587479493684,0.0069949030003210394,0.028452830389142036,0.0022359760478138924,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.25675038,0.10124405,0.62534726,0.084757686,-3.3979401003286145,2.096534490852927,0.9817604130378316,-5.852336501314718,0.5754232,0.93221164,1.8422912,-0.7812385000000001,0.026306659,0.15888299,0.31182995,-0.59352654,0.0,0.0,-0.0,-0.0,0.25624597,0.6675119,0.9096324,-0.81756973,0.5754232,0.93221164,1.8422912,-0.7812385000000001,0.921986955284224,0.7012223573885614,2.863763564898384,-1.3238382313826025
67,2360.0,0.0,1531.0,67.0,21.0,1531.0,-0.06648181053666559,0.9309986337974174,0.9309986337974174,1.0,,,,0.010879418672993779,0.005794712710938687,0.03097494738176465,0.0021008034236729145,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.21846542,0.0913559,0.61463827,0.06970838,-3.4372205028729743,2.330039588957656,1.6695100397987286,-6.092248081271144,0.5863458,0.93485,1.8038394,-0.8381641,0.033383116000000004,0.15769146,0.34822714,-0.4762976,0.0,0.0,-0.0,-0.0,0.27732049999999997,0.6805284,0.9095687,-0.7783864,0.5863458,0.93485,1.8038394,-0.8381641,0.9626194064153412,0.7064516732552868,3.041527906894943,-1.0299221959669815
68,2460.0,0.0,1551.0,68.0,20.0,1551.0,0.007317954897206669,0.7020847196038392,0.7020847196038392,1.0,,,,0.01634566423385159,0.010415796879996614,0.0563761331140995,0.0023033223114907737,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3124288,0.16649416,0.9233233000000001,0.08227564,-3.2025580224572634,2.09622518736267,1.3561579031265585,-5.605314678405932,0.57255995,0.9094658000000001,1.8790004,-0.7181935,0.02267852,0.16327597,0.36533272,-0.6542204,0.0,0.0,-0.0,-0.0,0.27656165,0.6994314,0.92410606,-0.84781325,0.57255995,0.9094658000000001,1.8790004,-0.7181935,0.960603121698928,0.7255846190049919,3.1054237153532718,-1.3238382313826025
69,2555.0,0.0,1570.0,69.0,19.0,1570.0,-0.02015465003053369,-0.2881341895835918,-0.2881341895835918,1.0,,,,0.013465321052353828,0.007046332589683164,0.03445892874151468,0.0019096730975434184,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.23421015,0.08968680000000001,0.47940029999999995,0.08812221,-3.670977470609567,2.0575999876175075,0.4134863937699245,-6.149722755766736,0.5364214,0.9553478000000001,1.806216,-0.833907,0.020760316,0.17428055,0.38372883,-0.5584298000000001,0.0,0.0,-0.0,-0.0,0.26103088,0.6940105999999999,0.9169736999999999,-0.86434174,0.5364214,0.9553478000000001,1.806216,-0.833907,0.9608436058809384,0.7382150041322222,3.1212627443077765,-1.3238382313826025
70,2655.0,0.0,1590.0,70.0,20.0,1590.0,-0.01748322279405097,0.028316381382367032,0.028316381382367032,0.0,,,,0.012127564802128626,0.007932564907229843,0.040696239564567804,0.0017581903375685215,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.23895358,0.105099246,0.5182662,0.07164619,-3.7093475713081583,2.225487755672755,0.777965551155557,-6.379105201955074,0.54216194,0.9778802,1.8740151000000003,-0.7844388000000001,0.034138463,0.15820965,0.37443164,-0.47733262,0.0,0.0,-0.0,-0.0,0.27207020000000004,0.6781739999999999,0.91580224,-0.78120947,0.54216194,0.9778802,1.8740151000000003,-0.7844388000000001,0.945976877910634,0.7605000745178725,3.1795237036946027,-1.3238382313826025
71,2750.0,0.0,1609.0,71.0,19.0,1609.0,-0.032245971588273414,0.1523919508595829,0.1523919508595829,1.0,,,,0.013287540796833731,0.007336549727383935,0.030843579210340977,0.001906928140670061,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.26841402,0.1173996,0.6192545,0.075412326,-3.530224690858395,2.1372724426051684,0.8314491334572489,-6.104267251927374,0.57209593,0.9996724,1.891209,-0.8282103000000001,0.038079847,0.16484381,0.43358159999999996,-0.47709036,0.0,0.0,-0.0,-0.0,0.32336098,0.6619558000000001,0.9313054000000001,-0.79903907,0.57209593,0.9996724,1.891209,-0.8282103000000001,0.9769293638324942,0.7866119194456213,3.2102056964638437,-1.3238382313826025
72,2850.0,0.0,1629.0,72.0,20.0,1629.0,0.08752485874077999,0.3309112239407852,0.3309112239407852,1.0,,,,0.01326438816827967,0.007911541812039555,0.03771727718412876,0.002046111272647977,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.2668351,0.15069903,0.8660711,0.07978878,-3.4044652108842257,2.1224064020079507,1.0220245112299335,-5.959059541504368,0.54887724,0.9880133,1.9510638999999999,-0.71725386,0.032542966,0.17916027,0.5023085,-0.5967137,0.0,0.0,-0.0,-0.0,0.28428018,0.66132283,0.9392086,-0.84091586,0.54887724,0.9880133,1.9510638999999999,-0.71725386,0.9819948357956187,0.7877187816095389,3.23100711250331,-1.3238382313826025
73,2945.0,0.0,1648.0,73.0,19.0,1648.0,-0.013140955100007337,0.2915359751169393,0.2915359751169393,1.0,,,,0.014499861351214347,0.007512678450139721,0.037913753651082516,0.002175758127123117,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.27205488,0.11734336,0.67985046,0.067508645,-3.45850818408012,2.1314645120414992,0.958234878880972,-5.960524219052847,0.5851590999999999,1.015567,1.8853490000000002,-0.8355266,0.034091614,0.14483374,0.4024182,-0.39063259999999994,0.0,0.0,-0.0,-0.0,0.26267096,0.6827738,0.9129995999999999,-0.8496805000000001,0.5851590999999999,1.015567,1.8853490000000002,-0.8355266,0.97799359324641,0.8099300086261136,2.992280822913388,-1.3238382313826025
74,3045.0,0.0,1668.0,74.0,20.0,1668.0,0.0543001819543821,0.6848188271744851,0.6848188271744851,1.0,,,,0.0145180375217215,0.00925859172678985,0.042071995325386524,0.0016211578622460365,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28802353,0.17515334,0.8874035,0.08296012,-3.2727615235482017,2.163964622635465,1.3529001332162902,-5.823112776460055,0.59152186,1.0175829,2.0212584,-0.77335894,0.04508651,0.16091129,0.4829067,-0.48017445,0.0,0.0,-0.0,-0.0,0.27060017,0.64674485,0.9254821,-0.8062471999999999,0.59152186,1.0175829,2.0212584,-0.77335894,1.0400810246900136,0.8045082376632879,3.3121539666655266,-1.3238382313826025
75,3140.0,0.0,1687.0,75.0,19.0,1687.0,-0.036448022378548925,-0.4845384819873132,-0.4845384819873132,0.0,,,,0.015497066927815063,0.00876631726855457,0.039203119929879904,0.001755599630996585,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28174844,0.13712499,0.66730994,0.044155553,-3.906867876592058,2.145405335378701,0.2603701157224042,-6.5187222141080206,0.547929,1.0769889,2.0949004,-0.9060674999999999,0.031517997,0.16866535,0.38229686,-0.57826066,0.0,0.0,-0.0,-0.0,0.22475567,0.6747765,0.9256456000000001,-0.8959449,0.547929,1.0769889,2.0949004,-0.9060674999999999,1.0124886129594233,0.8405742140805794,3.370171102524063,-1.3238382313826025
76,3240.0,0.0,1707.0,76.0,20.0,1707.0,-0.03593944312137586,0.1907869424761427,0.1907869424761427,1.0,,,,0.015879153015435136,0.009666747140033587,0.044158921111375087,0.002468947786837816,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.29482102,0.14354998,0.9394264000000001,0.10567564,-3.558041424845919,2.119746994165781,0.9115103307528564,-6.037299625546186,0.5538839,1.021487,2.0042462,-0.86370414,0.03544919999999999,0.14659567,0.37521675,-0.55220014,0.0,0.0,-0.0,-0.0,0.24043209999999998,0.6495631,0.91492516,-0.8723770000000001,0.5538839,1.021487,2.0042462,-0.86370414,1.0218455034957976,0.8447668041596487,3.399222687721512,-1.3238382313826025
77,3340.0,0.0,1727.0,77.0,20.0,1727.0,-0.012247423902405257,-0.08717987836710818,-0.08717987836710818,1.0,,,,0.018443765117492718,0.010693196197522185,0.04881884716451168,0.0017483724514022472,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3720877,0.17677881,0.9895040999999999,0.11842413,-3.5610651296469107,2.1004791262238416,0.6313466136992676,-6.119210656574357,0.5313865,1.0168339,2.0007322,-0.7742829999999999,0.03995012,0.14938265,0.37372455,-0.45064807,0.0,0.0,-0.0,-0.0,0.24617307,0.626112,0.9177476999999999,-0.831484,0.5313865,1.0168339,2.0007322,-0.7742829999999999,1.0199235952652768,0.872027989598788,3.4483787384035782,-1.3238382313826025
78,3440.0,0.0,1747.0,78.0,20.0,1747.0,-0.012168864266455129,-0.22383332685295387,-0.22383332685295387,1.0,,,,0.013087453755648121,0.007732765916125157,0.0334828223567456,0.0021725893020629887,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.23982914,0.10615136,0.51951486,0.06428603,-3.622649831082746,2.062324561049116,0.5057541811753521,-6.1141822284203435,0.5320903,1.0443796,1.9854227999999998,-0.8373966,0.042725027,0.14306326,0.36394945,-0.43040347,0.0,0.0,-0.0,-0.0,0.2526329,0.6369819,0.91719943,-0.865648,0.5320903,1.0443796,1.9854227999999998,-0.8373966,0.9990351125967624,0.8863647263656333,3.492127949238083,-1.1793928658543904
79,3535.0,0.0,1766.0,79.0,19.0,1766.0,-0.10842603834001792,-0.06209720270182827,-0.06209720270182827,1.0,,,,0.016096594386423628,0.009446489244917566,0.04175903648138046,0.0017179707065224648,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28793959999999996,0.13508628,0.85845405,0.05587889,-3.557070798519913,2.101989886544332,0.6199457060777346,-6.131969465352392,0.56351995,1.0899836,2.0429037,-0.9357116,0.04444909,0.14248836,0.37444624,-0.5105294,0.0,0.0,-0.0,-0.0,0.27425143,0.6423909999999999,0.92923826,-0.8486899,0.56351995,1.0899836,2.0429037,-0.9357116,1.064348733653952,0.8746253383659623,3.513956291914245,-1.3238382313826025
80,3630.0,0.0,1785.0,80.0,19.0,1785.0,0.01543246913243218,0.1486709287098268,0.1486709287098268,0.0,,,,0.014655767432931397,0.008304441149266605,0.03934295987710357,0.0022859973832964893,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.2847935,0.15329403,0.946398,0.0710904,-3.4263454456194675,2.053822646648772,0.8077541044217426,-5.8749086659487535,0.5902894000000001,1.0754728,2.0721684,-0.91089493,0.029206483,0.14437623,0.36500898,-0.51017565,0.0,0.0,-0.0,-0.0,0.27723867,0.6498701,0.9410280000000001,-0.83050174,0.5902894000000001,1.0754728,2.0721684,-0.91089493,1.0266974118694991,0.9171080928313688,3.4568892581004027,-1.3238382313826025
81,3730.0,0.0,1805.0,81.0,20.0,1805.0,-0.032727540907190336,0.3712744920540724,0.3712744920540724,1.0,,,,0.014713752773394316,0.00823748649962723,0.04629859770648181,0.0018647057004272933,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28485325,0.116846114,0.77597713,0.07832875,-3.3226799711817288,2.08710651267918,1.0462732184751702,-5.840568589015348,0.5678761,1.0523684,2.0352580000000002,-0.8278819,0.04027794,0.14176470000000002,0.36326329999999996,-0.49786934,0.0,0.0,-0.0,-0.0,0.29601267,0.63681966,0.9304814,-0.8294804,0.5678761,1.0523684,2.0352580000000002,-0.8278819,1.0423176636744638,0.9175792498649178,3.606061278820297,-1.3238382313826025
82,3835.0,0.0,1826.0,82.0,21.0,1826.0,0.1287742905608466,1.219348832903182,1.219348832903182,1.0,,,,0.015436503468081356,0.008301026522139158,0.04001845186576247,0.003062048694118857,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.30032435,0.12752958,0.68591094,0.09389224,-2.94721815342574,2.1271012364028747,1.856832974871299,-5.40095250173561,0.6265198000000001,1.0543790000000002,2.2020853,-0.6688916,0.03570091,0.14853309,0.40644202,-0.5185221999999999,0.0,0.0,-0.0,-0.0,0.27344474,0.6469784000000001,0.93447626,-0.8342558000000001,0.6265198000000001,1.0543790000000002,2.2020853,-0.6688916,1.0655891110765323,0.944493347381795,3.652521816730759,-1.3238382313826025
83,3940.0,0.0,1847.0,83.0,21.0,1847.0,-0.01615998517926555,0.6219135402353652,0.6219135402353652,1.0,,,,0.017702479127328842,0.009808439553266437,0.040813879575580365,0.0020158484112471338,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.32952476,0.13134953,0.74714977,0.11542619999999999,-3.1353112866805852,1.990927730155859,1.2932615256952409,-5.429602744345418,0.5646978,1.0411195,2.202932,-0.73389024,0.05059469999999999,0.14456297,0.40218794,-0.4289705,0.0,0.0,-0.0,-0.0,0.29092067,0.64125067,0.9345165000000001,-0.8322166999999999,0.5646978,1.0411195,2.202932,-0.73389024,1.0571433444030192,0.9701049964266656,3.5914198929804684,-1.3238382313826025
84,4035.0,0.0,1866.0,84.0,19.0,1866.0,-0.10274156630166133,0.3927979528310496,0.3927979528310496,1.0,,,,0.018592225643806158,0.011001755845455534,0.060064468532800674,0.0018987737130373719,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.30528593,0.13557974,0.7427136,0.09800839,-3.31050274141,2.0416232965590204,1.0321146198979276,-5.709070895766248,0.60680175,1.136735,2.2059338,-1.057024,0.027932895,0.14713031,0.42517272,-0.5006236,0.0,0.0,-0.0,-0.0,0.27887824,0.6718854999999999,0.9538143,-0.8550219000000001,0.60680175,1.136735,2.2059338,-1.057024,1.051659027180328,0.9725221580458464,3.707801779747269,-1.3238382313826025
85,4135.0,0.0,1886.0,85.0,20.0,1886.0,-0.03493113584732973,0.3241176557450762,0.3241176557450762,0.0,,,,0.01596102323995805,0.01018794058798788,0.0513889966532588,0.0016904317308217287,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28877127,0.13210940000000002,0.64827394,0.06917749,-3.351618590189022,2.088138845025806,1.0044862361443279,-5.847497186091816,0.5685039000000001,1.1175911,2.1856259999999996,-0.8785548000000001,0.032419134,0.14536728,0.38474396,-0.52653277,0.0,0.0,-0.0,-0.0,0.28114086,0.667168,0.95104456,-0.840623,0.5685039000000001,1.1175911,2.1856259999999996,-0.8785548000000001,1.069629346081541,0.9742528460723922,3.763739924669525,-1.3238382313826025
86,4235.0,0.0,1906.0,86.0,20.0,1906.0,-0.07440457143869114,0.4596824717891568,0.4596824717891568,1.0,,,,0.01862401921596182,0.011663149576593314,0.05319158034399152,0.0015683851670473814,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3539171,0.16557269,0.82098675,0.097013846,-3.358863482558588,2.1246099193203203,1.1428840083847218,-5.878909441565776,0.585708,1.142606,2.1889727000000003,-0.9579412,0.02983836,0.14441215,0.39120525,-0.5012361,0.0,0.0,-0.0,-0.0,0.30029967,0.6616688000000001,0.95421356,-0.8464098,0.585708,1.142606,2.1889727000000003,-0.9579412,1.0881170319039128,0.9982597435275048,3.8108201708796234,-1.3113960296987377
87,4330.0,0.0,1925.0,87.0,19.0,1925.0,-0.11828899002671775,0.20587086170798047,0.20587086170798047,1.0,,,,0.020590724527008004,0.011946969721378287,0.045652673114091165,0.002378669800236821,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.34438804,0.15668435,0.8473567,0.09582782,-3.4105062955083727,2.017948013498548,0.8624919776308831,-5.7624339664199375,0.60283846,1.1479057,2.2096767,-0.98064005,0.03040394,0.14153485,0.41084853,-0.51280147,0.0,0.0,-0.0,-0.0,0.2744042,0.67821604,0.95079595,-0.88939714,0.60283846,1.1479057,2.2096767,-0.98064005,1.0680239875342463,1.0051074447865802,3.767935853673828,-1.3238382313826025
88,4435.0,0.0,1946.0,88.0,21.0,1946.0,0.02014995903978084,0.5928241595155147,0.5928241595155147,1.0,,,,0.01666876270901412,0.0097207521786816,0.0480560059659183,0.0016885950462892652,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.3029085,0.13602476,0.66285276,0.072141014,-3.288462415389396,2.1233671039195907,1.2963649159063513,-5.780353008238733,0.5838813,1.1426628,2.2934,-0.7985772,0.042030692,0.13733620000000002,0.3815146,-0.4720868,0.0,0.0,-0.0,-0.0,0.2794894,0.6649404999999999,0.955355,-0.86841464,0.5838813,1.1426628,2.2934,-0.7985772,1.1036929792126542,1.028806281226447,3.8598925473692622,-1.3435006755172094
89,4535.0,0.0,1966.0,89.0,20.0,1966.0,-0.07841705218986413,0.0009607134153728493,0.0009607134153728493,1.0,,,,0.017135043827032573,0.009746868141544721,0.043964165262877934,0.002522513968870044,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.31198534,0.15471058,0.86714333,0.09832410000000001,-3.549723321995047,2.035175761388666,0.7180862402165498,-5.926934764310991,0.5583406999999999,1.1694603000000001,2.2021291,-1.0397464,0.045111552,0.14481026,0.39143255,-0.45098743,0.0,0.0,-0.0,-0.0,0.27450335,0.6545926999999999,0.95609707,-0.86054695,0.5583406999999999,1.1694603000000001,2.2021291,-1.0397464,1.0877091829529222,1.0377703882529479,3.9424769690039367,-1.3238382313826025
90,4635.0,0.0,1986.0,90.0,20.0,1986.0,0.11124349350191833,-0.07889434683301699,-0.07889434683301699,0.0,,,,0.017048710568709984,0.010424095301700834,0.058901898097246885,0.0019206193974241614,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.2975178,0.12773669,0.64710164,0.079114154,-3.4689992195880412,2.04307545580016,0.6211166637218095,-5.957841249378822,0.544321,1.1735494,2.2043686,-0.91583633,0.043424937999999996,0.13313404,0.38683876,-0.442792,0.0,0.0,-0.0,-0.0,0.25476134,0.68028456,0.95671713,-0.8835255,0.544321,1.1735494,2.2043686,-0.91583633,1.1433915141870787,1.050061290062271,3.9649500396254265,-1.3652222126303992
91,4730.0,0.0,2005.0,91.0,19.0,2005.0,0.04231385208198276,-0.040481027244623324,-0.040481027244623324,1.0,,,,0.023890849725446767,0.017412627186276883,0.09050168888643384,0.0023201347794383764,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.33581907,0.25447115,2.3812158,0.11195474,-3.4304341776445844,1.9938156381001344,0.6174762287958061,-5.8313204009973525,0.5623895000000001,1.2018659,2.226235,-0.96921355,0.0383062,0.13339901,0.38396123,-0.32179344,0.0,0.0,-0.0,-0.0,0.23126383,0.65938425,0.9563630999999999,-0.86906224,0.5623895000000001,1.2018659,2.226235,-0.96921355,1.091774743390185,1.0847870377602975,4.016059746980926,-1.3252852004210698
92,4830.0,0.0,2025.0,92.0,20.0,2025.0,-0.06639941582014335,-0.041633904326458304,-0.041633904326458304,1.0,,,,0.021342953694003974,0.014975851960882185,0.08012043125927447,0.002099091419950128,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.32835045,0.15101019,0.97386605,0.06658262,-3.4531194766397113,2.014677914643116,0.6555454454560445,-5.85640910543006,0.5351522,1.1813718999999998,2.236861,-0.9677444,0.04510585,0.13227384,0.36235429999999996,-0.4479401,0.0,0.0,-0.0,-0.0,0.27077913,0.6498079999999999,0.9597135,-0.8598119000000001,0.5351522,1.1813718999999998,2.236861,-0.9677444,1.0981836138345575,1.0773425833624533,4.056384452820083,-1.4140088989912352
93,4930.0,0.0,2045.0,93.0,20.0,2045.0,0.030156949891005893,0.25637037672028995,0.25637037672028995,1.0,,,,0.019444306240122958,0.01183515352432352,0.053910268004983664,0.001900237053632736,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.29142729999999994,0.11906625,0.7175571999999999,0.10346099,-3.3572100722051914,2.0392819927622683,0.9371842334962944,-5.7733104717885455,0.5693884,1.1989505,2.3002252999999997,-0.91168785,0.033637162000000005,0.13906564,0.41686884,-0.5510328,0.0,0.0,-0.0,-0.0,0.2604104,0.6611793,0.96355486,-0.86410475,0.5693884,1.1989505,2.3002252999999997,-0.91168785,1.1048140579120984,1.1053259744855448,4.060674913598907,-1.4333230328141529
94,5035.0,0.0,2066.0,94.0,21.0,2066.0,0.08324610080409993,0.5342197895620246,0.5342197895620246,1.0,,,,0.02173633412225172,0.013827030429304086,0.06032480159774424,0.00230153976008296,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.36355963,0.18039665,0.9447306999999999,0.10831092,-3.2817163441364183,2.076905849575716,1.2357375978087606,-5.7045204828721605,0.5683520000000001,1.1810458000000001,2.2744093,-0.89220244,0.034289118,0.13892035,0.4063829,-0.47152576,0.0,0.0,-0.0,-0.0,0.2798183,0.65579724,0.9626315000000001,-0.81499875,0.5683520000000001,1.1810458000000001,2.2744093,-0.89220244,1.0947101070898415,1.1345062983784848,4.123995442629121,-1.4511757301865895
95,5135.0,0.0,2086.0,95.0,20.0,2086.0,-0.05268046975082885,-0.16562321704587946,-0.16562321704587946,0.0,,,,0.01976861265536986,0.01120055216444913,0.05129735078662634,0.002013058867305517,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.31987163,0.13168111,0.78913856,0.08892894,-3.5959840877219653,2.0808683203123377,0.5591652530288043,-6.1292938027497605,0.5219791,1.2373981,2.352336,-1.0652002,0.031815693,0.13443429999999998,0.35672492,-0.47745186,0.0,0.0,-0.0,-0.0,0.25670204,0.6641483,0.9672950000000001,-0.87422705,0.5219791,1.2373981,2.352336,-1.0652002,1.1179806842041269,1.1232478085842903,4.180190156936905,-1.4091602286140668
96,5235.0,0.0,2106.0,96.0,20.0,2106.0,0.005931500453927208,0.1985991441531154,0.1985991441531154,1.0,,,,0.02376554108126775,0.014719730905683341,0.07768118847161531,0.002544184215366841,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.35949266,0.17007242,1.042343,0.11757259,-3.4761285346064974,2.1168956335585083,0.902853384923654,-6.008454615895108,0.5595783000000001,1.2751237,2.3311517000000004,-1.1224076,0.020280775,0.15087529,0.41631848,-0.5125658,0.0,0.0,-0.0,-0.0,0.24487123,0.6773108,0.9708654000000001,-0.87538034,0.5595783000000001,1.2751237,2.3311517000000004,-1.1224076,1.0998649004375347,1.1492847967826023,4.230039794683717,-1.4878072943865142
97,5335.0,0.0,2126.0,97.0,20.0,2126.0,-0.10889417409750504,-0.5797717863045133,-0.5797717863045133,1.0,,,,0.0213355622401363,0.012558174498434648,0.05427911318838596,0.0013011968694627285,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.38783613,0.15026867,0.88324124,0.102034956,-3.8466616381121512,2.1008867383370458,0.19147529426052426,-6.389142053493378,0.49460292,1.2768229,2.3637927000000003,-1.0945578999999999,0.03018034,0.13913785,0.42860588,-0.45996237,0.0,0.0,-0.0,-0.0,0.24625534,0.6570262,0.967675,-0.8520494000000001,0.49460292,1.2768229,2.3637927000000003,-1.0945578999999999,1.1231957182258043,1.1808312573410404,4.2529413857462615,-1.3786511423061356
98,5445.0,0.0,2148.0,98.0,22.0,2148.0,0.0597164355618787,1.186492011077246,1.186492011077246,1.0,,,,0.022763763831573584,0.01426303957452428,0.07092547696083784,0.0021763311233371496,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.38423252,0.21048039,1.3862222,0.10955262,-2.9330257859494995,2.1162025998183718,1.8502602868546825,-5.40339885943483,0.57778275,1.2083386,2.4365883,-0.8428174999999999,0.040171046,0.13791637,0.44594452,-0.33361477,0.0,0.0,-0.0,-0.0,0.27802742,0.63972145,0.96472853,-0.84853375,0.57778275,1.2083386,2.4365883,-0.8428174999999999,1.1235439645499654,1.180497548376199,4.295038591861983,-1.5289050718723614
99,5545.0,0.0,2168.0,99.0,20.0,2168.0,-0.07526547849209397,0.4028161019537312,0.4028161019537312,1.0,,,,0.0199183443242586,0.01090827823472483,0.048494433518499136,0.0021936427801847462,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.32655504,0.14575407,0.73073786,0.09965406,-3.4283574478171297,2.1639028424255224,1.0994824156738974,-6.029568574960255,0.5682341,1.3269837,2.469213,-1.1169276000000001,0.02598595,0.14144595,0.39731392,-0.4554959,0.0,0.0,-0.0,-0.0,0.28552526,0.653163,0.9710662,-0.8405427,0.5682341,1.3269837,2.469213,-1.1169276000000001,1.1092820910722454,1.1775487625464116,4.323375410510909,-1.548260393696912
100,5655.0,0.0,2190.0,100.0,22.0,2190.0,-0.006790825572823446,1.3940989210811654,1.3940989210811654,0.0,,,,0.024655431781762414,0.014390123156277525,0.06172701809555293,0.0014301943592727186,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.37646684,0.20356947,1.3985792,0.12997161,-2.7365089278760086,2.003914353886069,2.0162938234483723,-4.953620388274911,0.59298825,1.1916993999999999,2.4362283,-0.8832216,0.044794142,0.1435254,0.41612652,-0.4074428,0.0,0.0,-0.0,-0.0,0.29816082,0.62943375,0.9657232,-0.8107543,0.59298825,1.1916993999999999,2.4362283,-0.8832216,1.1477787695649713,1.2079883637397089,4.408735651016494,-1.5658623635350544
101,5760.0,0.0,2211.0,101.0,21.0,2211.0,0.04269342861971633,0.7738573187207611,0.7738573187207611,1.0,,,,0.019715329016326,0.012435380357772488,0.05961360223591328,0.0019267293391749265,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.37749043,0.16715771,0.8908520000000001,0.12499387599999999,-3.0215628764724434,2.0733919515431842,1.4226116391716943,-5.5075168317913885,0.57692844,1.26209,2.4174695,-0.9393790999999999,0.027386589,0.13810427,0.39168254,-0.35914516,0.0,0.0,-0.0,-0.0,0.29190162,0.6580071999999999,0.97614306,-0.84465903,0.57692844,1.26209,2.4174695,-0.9393790999999999,1.1023376876499522,1.2416060953285837,4.438632657005202,-1.5906236990867932
102,5860.0,0.0,2231.0,102.0,20.0,2231.0,-0.03481795699986295,0.4777375737238687,0.4777375737238687,1.0,,,,0.020018003263363712,0.013656301018717574,0.06436151964589952,0.001509262016043067,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.33452913,0.16757992,1.153178,0.09502085,-3.190414657795817,2.024616430495356,1.127091419477809,-5.596303528462082,0.5644206,1.3062462,2.4527614,-1.0291778,0.029188602999999997,0.14245452,0.40331385,-0.5777935000000001,0.0,0.0,-0.0,-0.0,0.31800157,0.65158,0.9779081000000001,-0.8515818000000002,0.5644206,1.3062462,2.4527614,-1.0291778,1.1290549433251953,1.2408375586449516,4.4822910490038606,-1.6093946292578059
103,5960.0,0.0,2251.0,103.0,20.0,2251.0,-0.00040222792964330603,0.5654305669974247,0.5654305669974247,1.0,,,,0.02472681479994208,0.014484261173340004,0.06389337498694657,0.001838930300436914,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.32354623,0.1566604,1.3231133999999998,0.12475717,-3.2067147557163613,2.0542564087445507,1.2189631496370672,-5.609312309960654,0.5733099,1.3191595,2.4329287999999996,-1.0808918,0.03311919,0.14016776,0.3869023,-0.5578673000000001,0.0,0.0,-0.0,-0.0,0.27403316,0.66555715,0.9810914000000001,-0.85765654,0.5733099,1.3191595,2.4329287999999996,-1.0808918,1.0987507007006465,1.260976324884128,4.5332145252230385,-1.6243283482967694
