Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
63,169.0,0.0,1701.0,1701.0,27.0,1701.0,0.19509200751781464,10.0,10.0,0.0,,,,0.016521655422236242,0.005362231597898488,0.02391853928565979,0.008164996281266212,0.00025,0.0,0.00025,0.00025,0.028218528,0.010850683,0.045655917000000004,0.01483805,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.7999101000000002,0.7837097,3.1929597999999997,0.49978969
64,176.0,0.0,1728.0,1728.0,27.0,1728.0,0.19202286005020144,10.0,10.0,0.0,,,,0.010299587755330972,0.0029766934009544093,0.016990045085549355,0.007659339345991611,0.00025,0.0,0.00025,0.00025,0.024326807000000002,0.010395436,0.046094514,0.011922542,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.7533442,0.77204984,3.1321938,0.48321316
65,182.0,0.0,1755.0,1755.0,27.0,1755.0,0.18998247385025024,10.0,10.0,0.0,,,,0.011598471396913132,0.0016246046067205555,0.014678830280900003,0.00928017683327198,0.00025,0.0,0.00025,0.00025,0.021842292000000003,0.006153798,0.030468361,0.014426082,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.7173186999999999,0.7800953,3.1222757999999997,0.45618072
66,189.0,0.0,1782.0,1782.0,27.0,1782.0,0.18789352476596832,10.0,10.0,0.0,,,,0.008685608239223559,0.0017857839745453266,0.011238706298172474,0.005863367114216089,0.00025,0.0,0.00025,0.00025,0.022263559,0.007643931,0.03276492,0.0116170505,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6853407999999999,0.79584324,3.1317549,0.42578217
67,196.0,0.0,1809.0,1809.0,27.0,1809.0,0.18409806489944455,10.0,10.0,0.0,,,,0.013444823079875537,0.0063658507178811635,0.023915538564324382,0.008333641104400158,0.00025,0.0,0.00025,0.00025,0.024836326000000002,0.010504086999999999,0.040070105,0.011834895,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6522642,0.7924041000000001,3.0999904,0.40470004
68,203.0,0.0,1836.0,1836.0,27.0,1836.0,0.18284378945827484,10.0,10.0,0.0,,,,0.010819106695375271,0.005275411799922329,0.02277502976357937,0.006477932911366224,0.00025,0.0,0.00025,0.00025,0.027999392,0.009598949,0.04281953,0.016486558999999998,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6313733999999998,0.79090756,3.0872707000000004,0.39208522
69,209.0,0.0,1863.0,1863.0,27.0,1863.0,0.1830276846885681,10.0,10.0,0.0,,,,0.011990876169875264,0.004081981734015669,0.016460208222270012,0.005112291779369116,0.00025,0.0,0.00025,0.00025,0.023118831,0.009619699,0.043036025,0.012446718999999998,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.638755,0.8039281,3.1156759999999997,0.3874175
70,216.0,0.0,1890.0,1890.0,27.0,1890.0,0.18644261360168454,10.0,10.0,0.0,,,,0.009154346693928042,0.0024147775458244623,0.01375066675245762,0.006978208664804697,0.00025,0.0,0.00025,0.00025,0.02047391,0.008202279,0.034052458,0.011903974,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6545796000000002,0.826076,3.1864963,0.38972995
71,223.0,0.0,1917.0,1917.0,27.0,1917.0,0.19138146936893466,10.0,10.0,0.0,,,,0.009976395671921115,0.002348022268522704,0.013708475045859814,0.006513573229312897,0.00025,0.0,0.00025,0.00025,0.01827986,0.0054474169999999995,0.028273081000000002,0.012371074,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6743944,0.85131174,3.2758007,0.39852405
72,230.0,0.0,1944.0,1944.0,27.0,1944.0,0.1946447640657425,10.0,10.0,0.0,,,,0.010102622077933379,0.0031419246043290746,0.017109140753746033,0.006801624782383442,0.00025,0.0,0.00025,0.00025,0.018773813,0.00915008,0.037703167999999995,0.010541015,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.7014575,0.8836474,3.3532995999999997,0.40581304
73,236.0,0.0,1971.0,1971.0,27.0,1971.0,0.19370001554489136,10.0,10.0,0.0,,,,0.008076189435087144,0.004203317976639228,0.016711821779608727,0.003715918632224202,0.00025,0.0,0.00025,0.00025,0.015056528999999999,0.0036389990000000004,0.019022765,0.010227911,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.7021578999999998,0.8892898000000001,3.3670492,0.40675908
74,243.0,0.0,1998.0,1998.0,27.0,1998.0,0.18704047799110413,10.0,10.0,0.0,,,,0.013379306377222141,0.005731567418780011,0.02100922539830208,0.003472140058875084,0.00025,0.0,0.00025,0.00025,0.03142641,0.014972667,0.056837186,0.010819893999999998,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.675187,0.8601501,3.3154602,0.40008363
75,250.0,0.0,2025.0,2025.0,27.0,2025.0,0.18014635145664212,10.0,10.0,0.0,,,,0.010164972594273942,0.0026605628846371136,0.015236419625580309,0.006903698202222586,0.00025,0.0,0.00025,0.00025,0.019669924,0.004840265,0.028635297,0.013286208999999998,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6102173,0.79428846,3.0967517000000004,0.39485362
76,257.0,0.0,2052.0,2052.0,27.0,2052.0,0.18277940154075625,10.0,10.0,0.0,,,,0.007874087297490664,0.0023166077890512467,0.011096527799963951,0.004480229690670967,0.00025,0.0,0.00025,0.00025,0.021615943,0.009002469499999999,0.037223537,0.011105462,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6075503,0.80100334,3.1128817000000004,0.3871675
77,263.0,0.0,2079.0,2079.0,27.0,2079.0,0.1863436996936798,10.0,10.0,0.0,,,,0.00825857751381894,0.002271236993930942,0.010836555622518064,0.004916689824312925,0.00025,0.0,0.00025,0.00025,0.015145458,0.0037672572999999997,0.019809883,0.008885974,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6315363999999999,0.8341209,3.1938496,0.38043815
78,270.0,0.0,2106.0,2106.0,27.0,2106.0,0.18584561347961426,10.0,10.0,0.0,,,,0.008375339210033417,0.002464992307363298,0.013702315278351309,0.0064514302648603925,0.00025,0.0,0.00025,0.00025,0.023578981000000002,0.008844481999999999,0.04029881,0.014393426499999999,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6353826999999999,0.8340489,3.1890152,0.38224205
79,277.0,0.0,2133.0,2133.0,27.0,2133.0,0.18460899591445926,10.0,10.0,0.0,,,,0.008976274436073644,0.0029466737716119717,0.01373344659805298,0.004452205263078214,0.00025,0.0,0.00025,0.00025,0.023727434,0.010435539,0.04264205,0.010882823,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6248866000000002,0.81402355,3.1297994,0.39116034
80,284.0,0.0,2160.0,2160.0,27.0,2160.0,0.18413496017456052,10.0,10.0,0.0,,,,0.007059255415307624,0.002293474121134515,0.010762247256934645,0.004406172316521406,0.00025,0.0,0.00025,0.00025,0.0172077,0.004787930300000001,0.024143727,0.011108596,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,1.6164530000000001,0.80376,3.0991383,0.40411913
