Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
71,223.0,0.0,1917.0,1917.0,27.0,1917.0,12.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.0041139852920813215,0.005074002830198567,0.016484688967466354,0.0011147105833515523,0.00025,0.0,0.00025,0.00025,0.012053207,0.0038422176,0.019101394,0.005694121999999999,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.016182644,0.005334788000000001,0.035455442999999996,-0.006163778000000001
72,230.0,0.0,1944.0,1944.0,27.0,1944.0,8.0,0.014000000000000005,0.014000000000000005,0.0,,,,0.0034196749163259354,0.0041712720201449675,0.013606595806777477,0.0012930837692692876,0.00025,0.0,0.00025,0.00025,0.010441731,0.005230874,0.022542700000000002,0.0061054234,0.006657750666591548,0.0034000563708261513,0.012325663959616446,0.00099,0.0141003905,0.0066905934,0.023482595,0.001073272
73,236.0,0.0,1971.0,1971.0,27.0,1971.0,2.0,10.0,10.0,0.0,,,,0.011024990875739604,0.006471743476109978,0.015882162377238274,0.0014252093387767673,0.00025,0.0,0.00025,0.00025,0.017589534,0.005748880600000001,0.022618206000000002,0.008171745,7.483528056868553,2.3641141205507714,9.561792499119552,1.0,0.06993406,0.07569239,0.2523462,-0.051420633
74,243.0,0.0,1998.0,1998.0,27.0,1998.0,11.0,0.0,0.0,0.0,,,,0.009338843296670044,0.005841830507395092,0.01416323520243168,0.0007414558785967529,0.00025,0.0,0.00025,0.00025,0.015359115,0.006854683,0.021522751,0.004318058499999999,0.0,0.0,0.0,0.0,0.00041243056,0.040156998,0.07107914,-0.039697047
75,250.0,0.0,2025.0,2025.0,27.0,2025.0,5.0,0.0,0.0,0.0,,,,0.010204987666968788,0.013449675494252076,0.04127182438969612,0.0011249188100919127,0.00025,0.0,0.00025,0.00025,0.021889702999999996,0.024135012,0.07987266,0.0069574419999999994,0.0,0.0,0.0,0.0,-0.15073146,0.03902881,-0.05413409,-0.21740872
76,257.0,0.0,2052.0,2052.0,27.0,2052.0,3.0,0.02000000000000001,0.02000000000000001,0.0,,,,0.008212421388764466,0.005943250383172417,0.019845820963382717,0.002389369998127222,0.00025,0.0,0.00025,0.00025,0.017187599999999997,0.0067505827000000004,0.033451363,0.012666713000000001,0.007942981917908288,0.005453400620695143,0.01803575240622703,0.0,0.056683395,0.00880986,0.06923756,0.027607711
77,263.0,0.0,2079.0,2079.0,27.0,2079.0,15.0,0.0,0.0,0.0,,,,0.004641698324121535,0.003179535209741608,0.010108917020261288,0.0017162793083116412,0.00025,0.0,0.00025,0.00025,0.013358803,0.003039461,0.017025169,0.008051129,0.0,0.0,0.0,0.0,0.23716994,0.07249961,0.34306620000000004,0.046552952
78,270.0,0.0,2106.0,2106.0,27.0,2106.0,5.0,0.0,0.0,0.0,,,,0.005925792347018917,0.004082833201608131,0.01393783837556839,0.002538291504606605,0.00025,0.0,0.00025,0.00025,0.01776402,0.007820863,0.03391244,0.011423546000000001,0.0,0.0,0.0,0.0,-0.14174643,0.019900419,-0.084741615,-0.16849342
79,277.0,0.0,2133.0,2133.0,27.0,2133.0,9.0,0.0,0.0,0.0,,,,0.005073168597716306,0.0033629978002983237,0.009294318035244942,0.001120127853937447,0.00025,0.0,0.00025,0.00025,0.011619931000000002,0.0039858306,0.019642152,0.005911217,0.0,0.0,0.0,0.0,0.029860377,0.031287692,0.08308489599999999,-0.019760944
80,284.0,0.0,2160.0,2160.0,27.0,2160.0,1.0,0.027000000000000017,0.027000000000000017,0.0,,,,0.0038010198789249572,0.002940079121450187,0.009085170924663544,0.0012670285068452358,0.00025,0.0,0.00025,0.00025,0.010898991499999998,0.0035614659999999997,0.017706318000000002,0.0069799944999999995,0.012858995260604704,0.006817259378011519,0.023765728565289617,0.001,0.051979024000000006,0.021615539,0.07428494,0.024813692999999998
