Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
93,413.0,0.0,2720.0,2720.0,24.0,2720.0,5.0,0.0,0.0,0.0,,,,0.0002419832987167562,2.5785288061719546e-05,0.000287133123492822,0.0002138186682714149,0.00025,0.0,0.00025,0.00025,0.00233271,0.00023897256000000001,0.0027324727000000004,0.0020721124,,,,
94,426.0,0.0,2772.0,2772.0,52.0,2772.0,8.0,1.0,1.0,0.0,,,,0.002651349524967373,0.005529724666280622,0.015715939924120903,0.00015535370039287957,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.0038759684999999998,0.0031030918,0.011196757,0.0018336205,,,,
95,432.0,0.0,2796.0,2796.0,24.0,2796.0,8.0,0.0,0.0,0.0,,,,0.003134373400826007,0.005750373474970828,0.015990711748600006,0.0004175757931079716,0.00025,0.0,0.00025,0.00025,0.0059193876,0.0027957214000000003,0.012077117,0.0041060825,,,,
96,438.0,0.0,2820.0,2820.0,24.0,2820.0,7.0,0.0,0.0,0.0,,,,0.003376359052102392,0.005611214273570338,0.01592159830033779,0.0007257868419401348,0.00025,0.0,0.00025,0.00025,0.007202664399999999,0.001983365,0.011588161000000001,0.005801434,,,,
97,444.0,0.0,2844.0,2844.0,24.0,2844.0,0.0,0.0,0.0,0.0,,,,0.0036200114991515884,0.005572235530423696,0.016078859567642212,0.0010419429745525124,0.00025,0.0,0.00025,0.00025,0.0082292175,0.0012514949,0.010543106000000002,0.006780934000000001,,,,
98,450.0,0.0,2868.0,2868.0,24.0,2868.0,5.0,0.0,0.0,0.0,,,,0.001031137042446062,6.461219178457376e-05,0.0011234978446736932,0.000921417900826782,0.00025,0.0,0.00025,0.00025,0.007879723,0.00035278287000000005,0.008326025,0.0073480640000000005,,,,
99,456.0,0.0,2892.0,2892.0,24.0,2892.0,5.0,0.0,0.0,0.0,,,,0.005941396608250216,0.007111748290376172,0.016207024455070496,0.0007670294726267457,0.00025,0.0,0.00025,0.00025,0.0086386725,0.0024156019,0.012748187,0.0058604702000000005,,,,
100,462.0,0.0,2916.0,2916.0,24.0,2916.0,7.0,0.0,0.0,0.0,,,,0.005812065181089565,0.007336707868203097,0.01620839163661003,0.0005733525031246245,0.00025,0.0,0.00025,0.00025,0.0072171013,0.0028764931,0.011315565,0.0046716909999999995,,,,
101,468.0,0.0,2940.0,2940.0,24.0,2940.0,5.0,0.0,0.0,0.0,,,,0.003245628031436354,0.005845010413807155,0.016315346583724022,0.0005929808830842376,0.00025,0.0,0.00025,0.00025,0.0057646395,0.0026056676,0.011508218999999998,0.0041022715,,,,
102,474.0,0.0,2964.0,2964.0,24.0,2964.0,0.0,0.0,0.0,0.0,,,,0.0031783633749000732,0.005808604497381135,0.016166701912879944,0.0005428106524050237,0.00025,0.0,0.00025,0.00025,0.0054896419999999994,0.0030005365000000004,0.012194598000000001,0.0040322053,,,,
103,477.0,0.0,2978.0,2978.0,14.0,2978.0,2.0,0.0,0.0,0.0,,,,0.0004963120736647396,1.6681980167410877e-05,0.0005170453805476427,0.00047619707765989006,0.00025,0.0,0.00025,0.00025,0.0043907220000000005,0.00025925352,0.0046779267,0.004049753,,,,
104,483.0,0.0,3002.0,3002.0,24.0,3002.0,9.0,0.0,0.0,0.0,,,,0.0005784054053947329,7.025340324437979e-05,0.0006551658734679223,0.0004786358331330121,0.00025,0.0,0.00025,0.00025,0.0046348525,0.0005215833,0.0054134256000000006,0.0037791764,,,,
105,489.0,0.0,3026.0,3026.0,24.0,3026.0,6.0,0.0,0.0,0.0,,,,0.006685512070544064,0.007519756529120238,0.015955425798892975,0.0005325506790541112,0.00025,0.0,0.00025,0.00025,0.007544802,0.0034767631,0.012023956,0.0044128736,,,,
106,495.0,0.0,3050.0,3050.0,24.0,3050.0,2.0,0.0,0.0,0.0,,,,0.003791345318313688,0.006063790550874633,0.015918487682938576,0.0006736528011970223,0.00025,0.0,0.00025,0.00025,0.0071673959999999995,0.0022970052,0.011707621000000001,0.0056124004,,,,
