Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
80,3391.0,0.0,4450.0,4450.0,75.0,4450.0,0.0,-300.0,-300.0,0.0,,,,71.19325224451117,138.49722261852267,630.180908203125,3.258685111999512,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,161.4605,128.36548,636.0346,37.217476,-120.46974675722326,60.53420221252621,-4.0,-211.76534336573985,-16.072526999999997,2.3637626,-3.6936162000000006,-20.501637
81,3394.0,0.0,4453.0,4453.0,3.0,4453.0,0.0,91.0,91.0,0.0,,,,9.82175278663635,6.713308095932008,16.53506088256836,3.1084446907043457,0.00025,0.0,0.00025,0.00025,132.91519,43.032185,175.94737,89.883,94.02663333333334,4.053963410732211,99.0,89.0699,-3.4821288999999997,2.811019,1.1165688,-7.0252300000000005
82,3399.0,0.0,4458.0,4458.0,5.0,4458.0,0.0,83.0,83.0,0.0,,,,103.41184949874878,162.68108494215994,385.1791687011719,8.307062149047853,0.00025,0.0,0.00025,0.00025,232.76245,243.77365,653.3202,71.612,89.119301998,6.951828381099465,99.0,79.33740899,-7.5246954,2.8067234,-3.5907655,-13.0874815
83,3474.0,0.0,4533.0,4533.0,75.0,4533.0,0.0,-360.0,-360.0,0.0,,,,76.65675796367026,150.8618058770274,597.8935546875,3.3489367961883545,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,153.57661000000002,133.32943999999998,674.1281,37.04345,-153.46287116738756,71.71173279852427,-9.0,-247.3766127519789,-14.001510999999999,2.2094872000000003,-5.289499299999999,-18.743444
84,3549.0,0.0,4608.0,4608.0,75.0,4608.0,0.0,-300.0,-300.0,0.0,,,,82.30531651909287,144.9892923500799,584.7421875,3.0297415256500244,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,160.36296000000002,128.89075,611.81323,26.150265,-120.46974675722326,60.53420221252621,-4.0,-211.76534336573985,-16.1594,2.1331937,-5.4980535999999995,-20.448710000000002
85,3624.0,0.0,4683.0,4683.0,75.0,4683.0,0.0,-315.0,-315.0,0.0,,,,68.65770159540949,125.8508853213534,522.3702392578125,3.293635368347168,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,174.8209,145.64072,706.1263,35.27394,-126.7834147562258,63.39869575369681,-4.0,-222.1337766998288,-13.155915,2.5658991,-5.151572,-19.519888
86,3692.0,0.0,4751.0,4751.0,68.0,4751.0,0.0,-169.0,-169.0,0.0,,,,100.6510230231641,156.0037636242066,584.3032836914062,1.7515238523483276,0.00025,0.0,0.00025,0.00025,182.18243,164.09616,1012.1365,30.752644,-36.67361544815865,71.39509650898509,99.0,-145.51711262146668,-16.859554,2.1957977000000004,-5.731189700000001,-20.897997
87,3767.0,0.0,4826.0,4826.0,75.0,4826.0,0.0,-345.0,-345.0,0.0,,,,71.52034762421171,123.0464227969075,354.54290771484375,2.9541187286376958,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,184.11458000000002,141.68121000000002,664.5980000000001,45.023174,-129.20604077069763,70.91594547728185,-4.0,-250.6014842646229,-14.113964999999999,3.9823034,-1.5740208999999998,-21.125452
88,3778.0,0.0,4837.0,4837.0,11.0,4837.0,0.0,52.0,52.0,0.0,,,,62.9722971200943,112.19148657852399,296.73419189453125,0.7107553482055664,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,175.22627,127.22493,414.43658,15.706845000000001,69.36919186870479,16.709302950218948,97.0,44.81756453984087,-11.393239,3.2603564,-5.538318599999999,-17.842548
89,3853.0,0.0,4912.0,4912.0,75.0,4912.0,0.0,-310.0,-310.0,0.0,,,,100.72417660017271,158.46184771849252,577.909912109375,3.327133655548096,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,205.85822,169.17113,839.99225,52.641087,-126.20686307278343,62.61401002347856,-4.0,-217.52005322768917,-13.714977,1.9079113,-4.557427400000001,-20.024986
90,3926.0,0.0,4985.0,4985.0,73.0,4985.0,0.0,-194.0,-194.0,0.0,,,,83.52398320701387,156.3073198088226,851.0884399414062,3.040757179260254,0.00025,0.0,0.00025,0.00025,187.68661,172.3139,1205.0230000000001,38.985737,-46.47817805598264,76.65774555118084,99.0,-161.6878081001339,-13.178382000000001,5.190074,3.8718748,-21.743006
91,3941.0,0.0,5000.0,5000.0,15.0,5000.0,0.0,32.0,32.0,1.0,,,,62.355612720761975,126.382584933181,384.3209228515625,4.481692314147949,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,203.60352,191.43126,740.42804,59.508137,58.85304932977897,23.848679303084413,98.0,23.40610363690217,-12.739562,4.495396599999999,1.6709751,-20.520382
92,4016.0,0.0,5000.0,5000.0,75.0,5075.0,0.0,-300.0,-300.0,0.0,,,,60.519551609013526,114.01037943385256,353.0711364746094,2.78061318397522,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,177.28027,157.84956,708.7583,41.38559,-120.46974675722326,60.53420221252621,-4.0,-211.76534336573985,-15.062097,1.9999297999999999,-10.128737,-22.952913
93,4019.0,0.0,5000.0,5000.0,3.0,5078.0,0.0,91.0,91.0,0.0,,,,160.680166721344,148.098641872406,308.77880859375,12.581524848937988,0.00025,0.0,0.00025,0.00025,318.96326,67.77022,386.7335,251.19305,94.02663333333334,4.053963410732211,99.0,89.0699,0.6718031999999999,3.7228502999999997,6.9012975999999995,-5.576712000000001
94,4094.0,0.0,5000.0,5000.0,75.0,5153.0,0.0,-390.0,-390.0,0.0,,,,74.12652068524747,147.0225390669654,784.6361694335938,3.326179981231689,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,234.13183999999998,220.89917000000003,1555.5157,44.005966,-154.24948524389626,82.78309638299936,-4.0,-277.08372330007853,-15.555417000000002,2.1490647999999997,-9.17142,-20.188923000000003
95,4169.0,0.0,5000.0,5000.0,75.0,5228.0,0.0,-325.0,-325.0,0.0,,,,62.41179356381699,118.91358555762022,555.74951171875,3.3368589878082275,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,214.7578,158.8925,856.8245,55.018963,-133.6081784425931,67.28462117819642,-4.0,-227.0645112808636,-15.694873000000001,5.663094,7.8727089999999995,-24.990301000000002
96,4244.0,0.0,5000.0,5000.0,75.0,5303.0,0.0,-375.0,-375.0,0.0,,,,77.94860032442453,130.26082375150662,561.2805786132811,4.608050346374512,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,229.41522,167.95354,786.3482,50.629242,-154.56351210141992,76.5377259849782,-4.0,-261.6943090140757,-17.505308,3.0932138,-7.5836797,-25.014536
97,4287.0,0.0,5000.0,5000.0,43.0,5346.0,0.0,-69.0,-69.0,0.0,,,,72.1203259059361,121.43278484922656,525.27734375,5.081533432006836,0.00025,0.0,0.00025,0.00025,234.68107999999998,160.27068,771.0566,69.118,7.204159172481847,50.708056487276615,99.0,-72.82604893350214,-18.936733,4.004935700000001,3.2041264,-23.0495
98,4362.0,0.0,5000.0,5000.0,75.0,5421.0,0.0,-300.0,-300.0,0.0,,,,70.46087593001289,140.27880804432516,693.9428100585938,3.7186002731323238,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,263.62494,232.77508999999998,1425.8954,55.032509999999995,-120.46974675722326,60.53420221252621,-4.0,-211.76534336573985,-21.151606,3.5817692,-1.0270077,-26.390388
99,4364.0,0.0,5000.0,5000.0,2.0,5423.0,0.0,95.0,95.0,0.0,,,,8.020153045654299,0.0,8.020153045654299,8.020153045654299,0.00025,0.0,0.00025,0.00025,80.49726,0.0,80.49726,80.49726,96.505,2.494999999999997,99.0,94.01,-4.855499299999999,2.7239285,-0.23624852,-9.188880000000001
100,4439.0,0.0,5000.0,5000.0,75.0,5498.0,0.0,-315.0,-315.0,0.0,,,,71.27840353991535,135.6948541488238,601.4422607421875,4.146139144897462,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,255.9163,181.30347,993.8158,68.63773,-130.59933063315884,59.84417433774829,-9.0,-219.2429313385159,-16.971085000000002,2.4842381000000002,-10.747032,-25.92557
101,4441.0,0.0,5000.0,5000.0,2.0,5500.0,0.0,95.0,95.0,0.0,,,,8.041681289672853,0.0,8.041681289672853,8.041681289672853,0.00025,0.0,0.00025,0.00025,88.86609,0.0,88.86609,88.86609,96.505,2.494999999999997,99.0,94.01,7.1345315000000005,4.662204,13.173531,0.004961947
102,4444.0,0.0,5000.0,5000.0,3.0,5503.0,0.0,91.0,91.0,0.0,,,,12.91119146347046,4.310469150543213,17.221660614013672,8.600722312927246,0.00025,0.0,0.00025,0.00025,177.59702,87.77319,265.3702,89.82382,94.02663333333334,4.053963410732211,99.0,89.0699,-7.958657700000001,6.7491894,5.7691245,-15.534533499999998
103,4449.0,0.0,5000.0,5000.0,5.0,5508.0,0.0,76.0,76.0,0.0,,,,76.18556618690491,102.96711500549921,254.2594757080078,8.396397590637207,0.00025,0.0,0.00025,0.00025,244.81123,164.78108,505.71747,91.36616,85.16890399399999,9.111137050102801,97.0,72.46621696999998,-2.4577717999999997,3.426709,4.807430999999999,-8.814809
104,4524.0,0.0,5000.0,5000.0,75.0,5583.0,0.0,-325.0,-325.0,0.0,,,,67.32495194512444,120.87469364276069,654.1212158203125,2.493649482727051,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,252.53808999999998,240.14394,1631.5693,56.60572,-136.66875745209853,61.29679737063578,-9.0,-224.74589081911708,-18.050388,2.9607587000000004,-4.927575599999999,-23.37279
105,4599.0,0.0,5000.0,5000.0,75.0,5658.0,0.0,-320.0,-320.0,0.0,,,,42.96443988825824,102.16908602010241,622.4187622070312,3.2407994270324707,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,197.43228,181.6918,1153.4811,44.287193,-127.63455621496055,67.35452187239295,-4.0,-226.53947761492873,-18.704424,2.4033816000000003,-5.401989,-26.14406
106,4672.0,0.0,5000.0,5000.0,73.0,5731.0,0.0,-199.0,-199.0,0.0,,,,43.795092834366685,95.93479990501257,374.9299011230469,2.0951058864593506,0.00025,0.0,0.00025,0.00025,203.62794,191.28049,903.1483,37.328487,-51.39139190756752,74.73522621816858,99.0,-163.11543829037936,-18.131535,4.5570583,5.428446,-25.609077
107,4747.0,0.0,5000.0,5000.0,75.0,5806.0,0.0,-360.0,-360.0,0.0,,,,88.35299025355158,118.13307300130552,421.4295654296875,4.421770095825195,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,343.85083,203.36696,766.7877,57.96155,-150.7905642216139,72.76859884658,-9.0,-249.40108771089845,-17.90459,3.8534122,-2.4532242,-28.573524
108,4757.0,0.0,5000.0,5000.0,10.0,5816.0,0.0,53.0,53.0,0.0,,,,10.669917318556044,4.433806304539024,20.9234676361084,6.346880912780763,0.00025,0.0,0.00025,0.00025,186.9286,72.56419,308.94824,96.82983,72.72240317611559,17.635830015446434,99.0,46.1896562448368,-2.570518,8.628976,18.002428,-14.845016000000001
109,4761.0,0.0,5000.0,5000.0,4.0,5820.0,0.0,87.0,87.0,0.0,,,,105.2691650390625,138.2880070458326,300.8268127441406,5.683643341064452,0.00025,0.0,0.00025,0.00025,324.67062000000004,162.73502,554.28094,196.32463,91.56477525,5.523422867125757,99.0,84.17920099999998,-10.974907,11.551293,16.694785999999997,-25.45499
110,4774.0,0.0,5000.0,5000.0,13.0,5833.0,0.0,51.0,51.0,0.0,,,,38.45690337816874,84.17938483635305,316.17156982421875,2.7871580123901367,0.0002500000000000001,5.421010862427521e-20,0.00025,0.00025,206.27467,117.23008,470.55902000000003,79.36643000000001,70.13084248857672,17.67662622826485,99.0,42.30605098634849,-18.227194,5.4410620000000005,4.711255,-26.076403
