Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min
93,419.0,0.0,2712.0,2712.0,24.0,2712.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00031259463285095986,1.3569442324529194e-05,0.00032680400181561714,0.0002919927646871656,0.00025,0.0,0.00025,0.00025,0.0028262473999999998,0.00029378689999999996,0.003292535,0.0024268214999999997,,,,
94,425.0,0.0,2736.0,2736.0,24.0,2736.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00029408290283754467,1.1949534177575007e-05,0.0003054025874007493,0.0002716254384722561,0.00025,0.0,0.00025,0.00025,0.0025982044,0.0006029017400000001,0.0037175387,0.0019562533,,,,
95,431.0,0.0,2760.0,2760.0,24.0,2760.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00343759722309187,0.006063522266005573,0.015564510598778725,0.0003595579182729125,0.00025,0.0,0.00025,0.00025,0.004062256,0.003371763,0.010722687,0.0018597901,,,,
96,434.0,0.0,2771.0,2771.0,11.0,2771.0,0.03074169717729092,0.0,0.0,0.0,,,,0.008160152909113094,0.007648733007954434,0.015808885917067528,0.0005114199011586607,0.00025,0.0,0.00025,0.00025,0.0076824193999999995,0.0036198713,0.011302290500000001,0.004062548,,,,
97,440.0,0.0,2795.0,2795.0,24.0,2795.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00324590217981798,0.005835685122597628,0.016293732449412346,0.0005373467574827373,0.00025,0.0,0.00025,0.00025,0.0060839015,0.0025434275,0.011665618999999999,0.0044043064,,,,
98,453.0,0.0,2847.0,2847.0,52.0,2847.0,0.03074169717729092,1.0,1.0,0.0,,,,0.0048823178020449215,0.00650225580324448,0.017297346144914627,0.0007081752992235124,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.008448087,0.0026937984000000004,0.012494691,0.005152564,,,,
99,459.0,0.0,2871.0,2871.0,24.0,2871.0,0.03074169717729092,0.0,0.0,0.0,,,,0.004328895224413524,0.0054436703158637295,0.01649707555770874,0.0017364189261570573,0.00025,0.0,0.00025,0.00025,0.010475832,0.0008510891999999999,0.012072979499999999,0.009635857,,,,
100,472.0,0.0,2923.0,2923.0,52.0,2923.0,0.03074169717729092,1.0,1.0,0.0,,,,0.0022942000068724155,0.003947854532225706,0.01595732755959034,0.0009749071905389428,0.0002500000000000001,1.0842021724855042e-19,0.00025,0.00025,0.0072824815,0.0010212089,0.010225792,0.006020594399999999,,,,
101,472.0,0.0,2924.0,2924.0,1.0,2924.0,0.03074169717729092,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
102,478.0,0.0,2948.0,2948.0,24.0,2948.0,0.03074169717729092,0.0,0.0,0.0,,,,0.0008335449034348129,5.870970554946795e-05,0.0009501829626969992,0.0007964984397403897,0.00025,0.0,0.00025,0.00025,0.0062636444,0.00033895050000000003,0.006857555,0.0058578914,,,,
103,484.0,0.0,2972.0,2972.0,24.0,2972.0,0.03074169717729092,0.0,0.0,0.0,,,,0.0010135795571841301,2.9264298682752034e-05,0.0010499254567548633,0.0009709115256555377,0.00025,0.0,0.00025,0.00025,0.007247844,0.0002475943,0.007665663499999999,0.006954034,,,,
104,490.0,0.0,2996.0,2996.0,24.0,2996.0,0.03074169717729092,0.0,0.0,0.0,,,,0.004153107292950153,0.0065508350066664075,0.017254605889320374,0.0008253586711362004,0.00025,0.0,0.00025,0.00025,0.008412828,0.0033227073,0.0150462175,0.0065124515000000004,,,,
105,496.0,0.0,3020.0,3020.0,24.0,3020.0,0.03074169717729092,0.0,0.0,0.0,,,,0.007193348417058588,0.007932943976745566,0.016963301226496696,0.0006995063740760088,0.00025,0.0,0.00025,0.00025,0.008927377,0.0036785738,0.013910583,0.005715968599999999,,,,
106,502.0,0.0,3044.0,3044.0,24.0,3044.0,0.03074169717729092,0.0,0.0,0.0,,,,0.0007149293087422848,6.65858625355484e-05,0.0008280677138827741,0.0006271743914112449,0.00025,0.0,0.00025,0.00025,0.0055846496999999995,0.0003296199,0.0060805464,0.0050907517,,,,
107,508.0,0.0,3068.0,3068.0,24.0,3068.0,0.03074169717729092,0.0,0.0,0.0,,,,0.0067142811603844174,0.007642887506964206,0.016236282885074615,0.00043533663847483695,0.00025,0.0,0.00025,0.00025,0.007756205699999999,0.0037293176,0.012416375,0.0044776015,,,,
108,514.0,0.0,3092.0,3092.0,24.0,3092.0,0.03074169717729092,0.0,0.0,0.0,,,,0.003559229255188256,0.006264604020361007,0.01608842052519321,0.0004116436466574669,0.00025,0.0,0.00025,0.00025,0.00594083,0.0026567106,0.011245471000000002,0.0044301697,,,,
109,520.0,0.0,3116.0,3116.0,24.0,3116.0,0.03074169717729092,0.0,0.0,0.0,,,,0.0003698530897963792,1.837133595422213e-05,0.00039718105108477175,0.000348707486409694,0.00025,0.0,0.00025,0.00025,0.0045729885,0.0002549748,0.004855448,0.004157885,,,,
110,526.0,0.0,3140.0,3140.0,24.0,3140.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00031778728007338943,1.4242316076985879e-05,0.00034095250885002315,0.0003007279301527888,0.00025,0.0,0.00025,0.00025,0.0037797757,0.00011059683000000001,0.0039025521999999997,0.0036062282,,,,
111,532.0,0.0,3164.0,3164.0,24.0,3164.0,0.03074169717729092,0.0,0.0,0.0,,,,0.00346936090500094,0.0063197150964158216,0.016108576208353043,0.0002713023859541863,0.00025,0.0,0.00025,0.00025,0.0055390885,0.0030975186,0.011732247,0.0038712474,,,,
