Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Q/Mean,Q/Stdev,Q/Max,Q/Min,L/Mean,L/Stdev,L/Max,L/Min,Advantage/Mean,Advantage/Stdev,Advantage/Max,Advantage/Min,Action/Mean,Action/Stdev,Action/Max,Action/Min,V/Mean,V/Stdev,V/Max,V/Min,TD targets/Mean,TD targets/Stdev,TD targets/Max,TD targets/Min
118,0.0,1.0,673.0,118.0,4.0,673.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
119,0.0,1.0,680.0,119.0,7.0,680.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,
120,0.0,1.0,687.0,120.0,7.0,687.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,
121,0.0,1.0,692.0,121.0,5.0,692.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
122,0.0,1.0,696.0,122.0,4.0,696.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
123,0.0,1.0,700.0,123.0,4.0,700.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
124,0.0,1.0,704.0,124.0,4.0,704.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
125,0.0,1.0,716.0,125.0,12.0,716.0,0.0,,,0.0,,,,,,,,,,,,,,,,6.267519165806655,3.251571134644539,11.36151282838707,1.0,,,,,,,,,,,,,,,,,,,,,,,,
126,0.0,1.0,719.0,126.0,3.0,719.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
127,0.0,1.0,722.0,127.0,3.0,722.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
128,0.0,1.0,730.0,128.0,8.0,730.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,,,,,,,,,,,,,,,,,,,,,,,,
129,0.0,1.0,739.0,129.0,9.0,739.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.868972232004988,2.4684556783231795,8.648275251635907,1.0,,,,,,,,,,,,,,,,,,,,,,,,
130,0.0,1.0,745.0,130.0,6.0,745.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
131,0.0,1.0,749.0,131.0,4.0,749.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
132,0.0,1.0,759.0,132.0,10.0,759.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.338254258716446,2.7323939462696547,9.561792499119552,1.0,,,,,,,,,,,,,,,,,,,,,,,,
133,0.0,1.0,765.0,133.0,6.0,765.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
134,0.0,1.0,769.0,134.0,4.0,769.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
135,0.0,1.0,790.0,135.0,21.0,790.0,0.0,,,0.0,,,,,,,,,,,,,,,,10.300280732879036,5.4568759064067045,19.027213177874135,1.0,,,,,,,,,,,,,,,,,,,,,,,,
136,0.0,1.0,795.0,136.0,5.0,795.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
137,0.0,1.0,798.0,137.0,3.0,798.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
138,0.0,1.0,801.0,138.0,3.0,801.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
139,0.0,1.0,811.0,139.0,10.0,811.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.338254258716446,2.7323939462696547,9.561792499119552,1.0,,,,,,,,,,,,,,,,,,,,,,,,
140,0.0,1.0,815.0,140.0,4.0,815.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
141,0.0,1.0,821.0,141.0,6.0,821.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
142,0.0,1.0,824.0,142.0,3.0,824.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
143,0.0,1.0,829.0,143.0,5.0,829.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
144,0.0,1.0,833.0,144.0,4.0,833.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
145,0.0,1.0,837.0,145.0,4.0,837.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
146,0.0,1.0,843.0,146.0,6.0,843.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
147,0.0,1.0,854.0,147.0,11.0,854.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.804428832844801,2.993399215062785,10.466174574128354,1.0,,,,,,,,,,,,,,,,,,,,,,,,
148,0.0,1.0,857.0,148.0,3.0,857.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
149,0.0,1.0,864.0,149.0,7.0,864.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,
150,0.0,1.0,869.0,150.0,5.0,869.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
151,0.0,1.0,874.0,151.0,5.0,874.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
152,0.0,1.0,877.0,152.0,3.0,877.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
153,0.0,1.0,881.0,153.0,4.0,881.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
154,0.0,1.0,886.0,154.0,5.0,886.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
155,0.0,1.0,891.0,155.0,5.0,891.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
156,0.0,1.0,894.0,156.0,3.0,894.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
157,0.0,1.0,900.0,157.0,6.0,900.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
158,0.0,1.0,903.0,158.0,3.0,903.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
159,0.0,1.0,908.0,159.0,5.0,908.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
160,0.0,1.0,912.0,160.0,4.0,912.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
161,0.0,1.0,921.0,161.0,9.0,921.0,0.0,,,0.0,,,,,,,,,,,,,,,,4.868972232004988,2.4684556783231795,8.648275251635907,1.0,,,,,,,,,,,,,,,,,,,,,,,,
162,0.0,1.0,925.0,162.0,4.0,925.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
163,0.0,1.0,928.0,163.0,3.0,928.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
164,0.0,1.0,938.0,164.0,10.0,938.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.338254258716446,2.7323939462696547,9.561792499119552,1.0,,,,,,,,,,,,,,,,,,,,,,,,
165,0.0,1.0,942.0,165.0,4.0,942.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
166,0.0,1.0,953.0,166.0,11.0,953.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.804428832844801,2.993399215062785,10.466174574128354,1.0,,,,,,,,,,,,,,,,,,,,,,,,
167,0.0,1.0,957.0,167.0,4.0,957.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
168,0.0,1.0,960.0,168.0,3.0,960.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
169,0.0,1.0,964.0,169.0,4.0,964.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
170,0.0,1.0,969.0,170.0,5.0,969.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
171,0.0,1.0,973.0,171.0,4.0,973.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,1.0,976.0,172.0,3.0,976.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
173,0.0,1.0,981.0,173.0,5.0,981.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.960298802,1.3792204603784504,4.90099501,1.0,,,,,,,,,,,,,,,,,,,,,,,,
174,0.0,1.0,987.0,174.0,6.0,987.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
175,0.0,1.0,998.0,175.0,11.0,998.0,0.0,,,0.0,,,,,,,,,,,,,,,,5.804428832844801,2.993399215062785,10.466174574128354,1.0,,,,,,,,,,,,,,,,,,,,,,,,
176,0.0,1.0,1002.0,176.0,4.0,1002.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
177,0.0,1.0,1005.0,177.0,3.0,1005.0,0.0,,,0.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
178,0.0,1.0,1009.0,178.0,4.0,1009.0,0.0,,,0.0,,,,,,,,,,,,,,,,2.47512475,1.0958293864638269,3.940399,1.0,,,,,,,,,,,,,,,,,,,,,,,,
179,0.0,1.0,1016.0,179.0,7.0,1016.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.920992039885856,1.9311631961290656,6.793465209300998,1.0,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,1.0,1022.0,180.0,6.0,1022.0,0.0,,,0.0,,,,,,,,,,,,,,,,3.44224651165,1.657279559837906,5.8519850599000005,1.0,,,,,,,,,,,,,,,,,,,,,,,,
181,0.0,1.0,1025.0,181.0,3.0,1025.0,0.0,,,1.0,,,,,,,,,,,,,,,,1.9867,0.8042933420089962,2.9701,1.0,,,,,,,,,,,,,,,,,,,,,,,,
182,50.0,0.0,1036.0,182.0,11.0,1036.0,0.11217356866996672,11.0,11.0,1.0,,,,5.578767556548119,6.962316788089602,32.32143235206604,0.34340742230415344,0.001,0.0,0.001,0.001,8.8818655,12.883567999999999,77.735985,1.5875757,5.804428832844801,2.993399215062785,10.466174574128354,1.0,0.38822135,0.30005273,0.8613335999999999,0.00038921525,0.5268354000000001,0.32520533,1.0000427,0.07574524,0.0,0.0,-0.0,-0.0,0.04552922400000001,0.038805027,0.09256686,-0.01629313,0.38822135,0.30005273,0.8613335999999999,0.00038921525,1.0784095191814789,0.15176373658594672,1.8051053494215008,0.9270973993837832
183,90.0,0.0,1044.0,183.0,8.0,1044.0,-0.03220082250005738,8.0,8.0,1.0,,,,0.36827008495373387,0.2683969042728537,1.1383624523878098,0.03726742789149285,0.001,0.0,0.001,0.001,1.0741087,0.40760353,1.9562901000000001,0.29888190000000003,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,0.78896946,0.13192229,0.9579178,0.5905001999999999,0.16130996,0.08837237,0.28388163,0.028504122000000003,0.0,0.0,-0.0,-0.0,-0.26016867,0.14591902,-0.10110455,-0.5512127,0.78896946,0.13192229,0.9579178,0.5905001999999999,1.087311175289462,0.15253576911240105,1.8226087749004365,0.9427124427631496
184,130.0,0.0,1052.0,184.0,8.0,1052.0,0.0008382967838901867,8.0,8.0,1.0,,,,0.07672266028821469,0.039162819268571666,0.14523193053901196,0.018851030617952347,0.001,0.0,0.001,0.001,0.38620770000000004,0.23289582,1.036719,0.10315098,4.396559354551124,2.2014466321645245,7.725530557207988,1.0,1.0944862,0.030757707000000002,1.1455091,1.0606383,0.10042479,0.05856043,0.1718804,0.014116489,0.0,0.0,-0.0,-0.0,0.31723613,0.15357055,0.5939688,0.11037229,1.0944862,0.030757707000000002,1.1455091,1.0606383,1.083989379409221,0.14981317892144366,1.7361191642284393,0.9510585672780872
185,160.0,0.0,1058.0,185.0,6.0,1058.0,-0.05676382617748419,6.0,6.0,0.0,,,,0.06893416538834572,0.034682252014298816,0.14075539633631706,0.012875712476670742,0.001,0.0,0.001,0.001,0.38066638,0.23925166,0.94222486,0.11839608,3.44224651165,1.657279559837906,5.8519850599000005,1.0,1.1044732,0.040145416,1.1729972,1.0457125,0.08189447,0.057988748,0.1600606,0.008557928000000001,0.0,0.0,-0.0,-0.0,0.5940831,0.20169221,0.93106747,0.33511963,1.1044732,0.040145416,1.1729972,1.0457125,1.0887725929237495,0.15565714326583355,1.745244253873825,0.9605005957931279
186,185.0,0.0,1063.0,186.0,5.0,1063.0,0.00611846269848413,5.0,5.0,1.0,,,,0.06347601891029626,0.03095542481278555,0.12328115105628967,0.0150608504191041,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.42732754,0.29401958,1.1832978,0.060091794000000004,2.960298802,1.3792204603784504,4.90099501,1.0,1.1214583,0.043561194000000004,1.1877205,1.0567981000000002,0.071632504,0.059751634000000005,0.16012375,0.00459896,0.0,0.0,-0.0,-0.0,0.83990145,0.27184144,1.2700464,0.50872266,1.1214583,0.043561194000000004,1.1877205,1.0567981000000002,1.0885151510197049,0.14983466049690328,1.7385651886463165,0.969464258197695
187,210.0,0.0,1068.0,187.0,5.0,1068.0,-0.07551444886089652,5.0,5.0,1.0,,,,0.04998295479454099,0.02637841804613049,0.0973625499755144,0.008495867252349855,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.26885134,0.15923001,0.62563586,0.086737625,2.960298802,1.3792204603784504,4.90099501,1.0,1.1248498,0.02849781,1.1766888999999998,1.0931396,0.06515394,0.060912865999999996,0.1613539,0.0020870368,0.0,0.0,-0.0,-0.0,1.078893,0.35740536,1.6480461,0.6514091999999999,1.1248498,0.02849781,1.1766888999999998,1.0931396,1.0847138592797183,0.14237263570325395,1.7421679586172103,0.9710440954007208
188,230.0,0.0,1072.0,188.0,4.0,1072.0,-0.029880055091556886,4.0,4.0,1.0,,,,0.057507011108100414,0.027670461976894645,0.10562163963913918,0.014589129947125912,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.35505405,0.27580655,1.2243191,0.10195815,2.47512475,1.0958293864638269,3.940399,1.0,1.1226666,0.049840617999999996,1.1591874,1.0367653000000001,0.06808513,0.062458042000000005,0.16274928,0.0034421764,0.0,0.0,-0.0,-0.0,1.2407983999999999,0.36224675,1.7640798,0.80808735,1.1226666,0.049840617999999996,1.1591874,1.0367653000000001,1.0860382434028069,0.1517323133401299,1.7595872968435289,0.9766767316497862
189,250.0,0.0,1076.0,189.0,4.0,1076.0,-0.02814743068074215,4.0,4.0,1.0,,,,0.05281284569452206,0.025147220146214646,0.09413371421396732,0.011087721213698387,0.0010000000000000005,4.336808689942018e-19,0.001,0.001,0.3242302,0.20920572,0.75758386,0.07704497,2.47512475,1.0958293864638269,3.940399,1.0,1.1059079,0.08445034,1.1720003,0.9613921000000001,0.06338327,0.06426717,0.1646922,0.001778656,0.0,0.0,-0.0,-0.0,1.4633131000000001,0.42095128,2.057228,0.9462271999999999,1.1059079,0.08445034,1.1720003,0.9613921000000001,1.0929437375732085,0.14962406081033114,1.8539529621601103,0.9806503061205148
190,265.0,0.0,1079.0,190.0,3.0,1079.0,-0.012946739149797468,3.0,3.0,0.0,,,,0.059745252691209325,0.02585256755016738,0.10276692360639572,0.02006370387971401,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.4191348,0.37044272,1.2544389999999999,0.10930554599999999,1.9867,0.8042933420089962,2.9701,1.0,1.157657,0.060526803,1.2233055,1.0772623,0.077080846,0.06554982,0.16546346,0.008670681,0.0,0.0,-0.0,-0.0,1.4841556999999999,0.3438345,1.9200292,1.0795536000000001,1.157657,0.060526803,1.2233055,1.0772623,1.1018172351788016,0.1560817943614372,1.707167716622353,0.9800218903645872
191,280.0,0.0,1082.0,191.0,3.0,1082.0,-0.01975500433391857,3.0,3.0,1.0,,,,0.04694762993603945,0.02474383329367253,0.08605722710490228,0.01211455464363098,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.36976618,0.27526614,1.0363103,0.12111703,1.9867,0.8042933420089962,2.9701,1.0,1.1592603000000001,0.011314032,1.1736363,1.1459888,0.075582005,0.06711995,0.16663866,0.0068341632999999995,0.0,0.0,-0.0,-0.0,1.6127704,0.37543976,2.0924258,1.1757612,1.1592603000000001,0.011314032,1.1736363,1.1459888,1.092653958321418,0.145949646255474,1.7055227929353711,0.9863730770815164
192,295.0,0.0,1085.0,192.0,3.0,1085.0,0.07954616100912369,3.0,3.0,1.0,,,,0.05034015094861388,0.026041450360899703,0.09389628749340773,0.014417707920074463,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.39533440000000003,0.19803378,0.6745971,0.104469754,1.9867,0.8042933420089962,2.9701,1.0,1.151348,0.024518805,1.1789608999999999,1.1193783000000002,0.07273792,0.06941358,0.1679369,0.0043963906,0.0,0.0,-0.0,-0.0,1.7446356,0.404907,2.2609801,1.2720671000000001,1.151348,0.024518805,1.1789608999999999,1.1193783000000002,1.101435575667696,0.15495439429067834,1.7584196346998215,0.986568699805066
193,310.0,0.0,1088.0,193.0,3.0,1088.0,-0.04103002348240704,3.0,3.0,1.0,,,,0.05266165239736438,0.025874412046202992,0.09705996606498957,0.017732083797454834,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.32202142,0.13866438,0.5516371999999999,0.10940454,1.9867,0.8042933420089962,2.9701,1.0,1.1791725,0.0026463438,1.1813463,1.1754473,0.07225916,0.07081099,0.16982462,0.0039308076,0.0,0.0,-0.0,-0.0,1.8498853,0.4155885,2.3751457,1.3588983000000001,1.1791725,0.0026463438,1.1813463,1.1754473,1.1103378365557002,0.16560702743101746,1.7123788839578629,0.9912710083369166
194,325.0,0.0,1091.0,194.0,3.0,1091.0,-0.000368303531006562,3.0,3.0,1.0,,,,0.04738799026235938,0.020968377962816424,0.0784864379093051,0.014463129453361034,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28456968,0.14406982,0.5413631,0.0902504,1.9867,0.8042933420089962,2.9701,1.0,1.1538768,0.07940095,1.2118042,1.041606,0.07064928,0.07202021,0.17040718,0.002976005,0.0,0.0,-0.0,-0.0,1.9786907,0.43182853,2.5123692,1.4547438999999998,1.1538768,0.07940095,1.2118042,1.041606,1.1076412836142044,0.1548103840805648,1.8652981913089752,0.9936876086704431
195,340.0,0.0,1094.0,195.0,3.0,1094.0,-0.07708940401228466,3.0,3.0,0.0,,,,0.04613594016991555,0.023861831236361732,0.08850202057510614,0.011072076857089995,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.42040738,0.18127711,0.6585131999999999,0.077823654,1.9867,0.8042933420089962,2.9701,1.0,1.107804,0.1288796,1.2193341999999998,0.9271961999999999,0.0708217,0.07418429,0.17398205,0.0027061234999999997,0.0,0.0,-0.0,-0.0,2.0640917,0.4254732,2.5773224999999997,1.5354712,1.107804,0.1288796,1.2193341999999998,0.9271961999999999,1.0899206569707167,0.1500557722645187,1.8669438821077349,0.9918924684543162
196,355.0,0.0,1097.0,196.0,3.0,1097.0,-0.010109048713174177,3.0,3.0,1.0,,,,0.047065843595191836,0.02616924740392271,0.10243679583072662,0.013467729091644287,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.32539209999999996,0.13345479999999998,0.59197646,0.15172216,1.9867,0.8042933420089962,2.9701,1.0,1.1464044,0.10813111,1.2265198,0.99354315,0.06843216,0.07421165,0.17200305,0.0019546202,0.0,0.0,-0.0,-0.0,2.1633542,0.43656185,2.6812557999999997,1.6133487,1.1464044,0.10813111,1.2265198,0.99354315,1.1088297637068751,0.1598905820644972,1.648056856393814,0.9983462572935968
197,370.0,0.0,1100.0,197.0,3.0,1100.0,0.002822221682799141,3.0,3.0,1.0,,,,0.04639380155131221,0.025363140803698343,0.08953400608152151,0.015750758349895474,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.34189558,0.32997578,1.2277247,0.09400111,1.9867,0.8042933420089962,2.9701,1.0,1.1925957,0.036355875,1.2335893,1.1452239,0.06891825,0.07478713,0.17327431,0.0018394751000000002,0.0,0.0,-0.0,-0.0,2.224471,0.43491483,2.7376342,1.6742501,1.1925957,0.036355875,1.2335893,1.1452239,1.1018335580303755,0.15858365871354538,1.778551008105278,0.9980483288737014
198,385.0,0.0,1103.0,198.0,3.0,1103.0,-0.033174209852091595,3.0,3.0,1.0,,,,0.048932453989982604,0.028941519062353514,0.09906441159546377,0.01029531192034483,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.5157888,0.476497,1.872167,0.15278798,1.9867,0.8042933420089962,2.9701,1.0,1.2203966,0.06886367,1.3114593,1.1449655,0.06759894,0.073798,0.17063183,0.001681628,0.0,0.0,-0.0,-0.0,2.2801907000000003,0.43617684,2.795878,1.7292168,1.2203966,0.06886367,1.3114593,1.1449655,1.1137175959302403,0.15223855325559946,1.872850760817528,1.0
199,400.0,0.0,1106.0,199.0,3.0,1106.0,-0.012988529200506041,3.0,3.0,1.0,,,,0.05568280331790447,0.02369995463342964,0.09862637426704167,0.015150307677686213,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.57799387,0.27471740000000006,1.0205626,0.24113066,1.9867,0.8042933420089962,2.9701,1.0,1.1848370000000001,0.01363569,1.2015563999999999,1.168156,0.068294555,0.07548206,0.17381789,0.0015710647,0.0,0.0,-0.0,-0.0,2.3306193,0.42234027,2.8174186000000003,1.7875085,1.1848370000000001,0.01363569,1.2015563999999999,1.168156,1.1069419980361055,0.1604065791179514,1.8739585292339325,1.0
200,415.0,0.0,1109.0,200.0,3.0,1109.0,0.06138068557779405,3.0,3.0,0.0,,,,0.0440594915766269,0.020136843640586242,0.07316113449633121,0.010782353579998016,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.28650707,0.14574191,0.60346925,0.102984875,1.9867,0.8042933420089962,2.9701,1.0,1.1569629,0.11328735,1.2673378999999998,1.0012068,0.065848164,0.07419085,0.1697507,0.0012627839,0.0,0.0,-0.0,-0.0,2.3816311000000003,0.41686273,2.8494287,1.8370302,1.1569629,0.11328735,1.2673378999999998,1.0012068,1.1142667815471068,0.15227926289446292,1.722937646508217,1.0
201,430.0,0.0,1112.0,201.0,3.0,1112.0,-0.01621357541604897,3.0,3.0,1.0,,,,0.04344535833224654,0.022107859573680225,0.0791595820337534,0.010072920471429823,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.36917114,0.15142020000000003,0.666905,0.15750198,1.9867,0.8042933420089962,2.9701,1.0,1.2190781000000002,0.058563203,1.2935041,1.1504,0.06545518,0.07438667,0.16972445,0.0012373006,0.0,0.0,-0.0,-0.0,2.4407357999999997,0.40058404,2.8804912999999996,1.9115642,1.2190781000000002,0.058563203,1.2935041,1.1504,1.1250053303365712,0.16374324514565902,1.7830201423168184,1.0
202,445.0,0.0,1115.0,202.0,3.0,1115.0,-0.02161778137120815,3.0,3.0,1.0,,,,0.04975489675998688,0.024119271793623456,0.08686376921832561,0.013544794172048569,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.37605226,0.2862875,1.0168184999999998,0.040546972,1.9867,0.8042933420089962,2.9701,1.0,1.1706934,0.13096085,1.309699,0.9951991,0.06433988,0.07394729,0.16809875,0.0011522394,0.0,0.0,-0.0,-0.0,2.4741225,0.39306885,2.8964229,1.9499203999999999,1.1706934,0.13096085,1.309699,0.9951991,1.129440106688009,0.16866707614023527,1.6510853546857835,1.0
203,460.0,0.0,1118.0,203.0,3.0,1118.0,0.022305886806405082,3.0,3.0,1.0,,,,0.04501544432714581,0.022841168182845432,0.08444359432905912,0.008953036740422249,0.0010000000000000002,2.168404344971009e-19,0.001,0.001,0.40174437,0.17059994,0.7079354,0.14902332,1.9867,0.8042933420089962,2.9701,1.0,1.1837771000000001,0.07031518,1.253857,1.0876393,0.06476838,0.07373907,0.16814081,0.0011749922,0.0,0.0,-0.0,-0.0,2.5072438999999997,0.38040125,2.9136273999999998,1.9987702,1.1837771000000001,0.07031518,1.253857,1.0876393,1.1077595185570537,0.1567341607607207,1.7729027640819548,1.0
